Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123)
2.6146282234461165e-06,0.0004434385066666667,0.2,0.0,7.159418012100852e-06,0.20000030982402756,0.1987025204030682,0.20000081622843932,0.19999839571114095,1.2209595640102994e-12,2.2480920435546665e-10,3.3700553933747335e-10,2.0861484982520765e-19,4.2977779835078306e-07,5.025531827556142e-16,1.8052649398827743e-12,8.950679330884684e-07,0.0012964570482284711,2.5566567464808084e-10,3.9803414203219075e-08,1.132066824784699e-15,4.0247119118903695e-12,1.7306655580072714e-18,1.8263703561436303e-11,3.469482744261285e-18,1.2934008414543402e-20,4.442737085372023e-12,1.3507342291715054e-09,7.920832383008235e-11,5.645704238697968e-08,8.205607010733308e-10,1.1789542245838394e-13,1.7940434130591874e-13,7.683794353597253e-10,2.407447195342653e-08,4.393678757683177e-14
2.631580782380033e-06,0.0004434385066666667,0.2,0.0,7.159415961798179e-06,0.20000031390464995,0.1987025129364769,0.20000082273106803,0.19999839016178866,1.2316952831989084e-12,2.2685432035875245e-10,3.4010610162205163e-10,2.1046549080398289e-19,4.2978177153250483e-07,5.028131544718516e-16,1.8054588442609862e-12,8.950676352099872e-07,0.0012964565633168765,2.5566691396759295e-10,3.982195951567101e-08,1.1321091245822945e-15,4.028120945781534e-12,1.7330877582040972e-18,1.8280732978658266e-11,3.471146940781909e-18,1.2945962483038038e-20,4.449719732001716e-12,1.3551693457382304e-09,7.929108073356984e-11,5.691248008659321e-08,8.278571293331638e-10,1.1722212063830623e-13,1.809358732348328e-13,7.702737187305077e-10,2.4320154908545524e-08,4.4337515653222416e-14
2.646838085420558e-06,0.0004434385066666667,0.2,0.0,7.159414115097335e-06,0.20000031757998038,0.1987025062111438,0.2000008285879975,0.19999838516357968,1.2413649175156473e-12,2.2869686165802307e-10,3.4290049208597527e-10,2.1213255414412159e-19,4.297852985123049e-07,5.030416313125918e-16,1.805621057682629e-12,8.950673671183786e-07,0.0012964561273577687,2.556680145302479e-10,3.983843021121918e-08,1.1321467322210372e-15,4.0311506744210404e-12,1.7352435208340986e-18,1.8295864088461494e-11,3.472624998068101e-18,1.2956582983183386e-20,4.455955483434438e-12,1.3591397675283545e-09,7.936506782452584e-11,5.732219366982729e-08,8.344228753440197e-10,1.1662435837332692e-13,1.82313825139106e-13,7.719698264613146e-10,2.4541765802592186e-08,4.469838745214353e-14
2.662095388461083e-06,0.0004434385066666667,0.2,0.0,7.159412267107806e-06,0.2000003212579013,0.1987024994807589,0.20000083444919575,0.19999838016182372,1.2510415420186225e-12,2.3054121313753181e-10,3.4569853194478384e-10,2.138010081378479e-19,4.297887799882126e-07,5.032649442277048e-16,1.8057718264552649e-12,8.950670990305133e-07,0.0012964556918353646,2.5566910129255856e-10,3.985469637014161e-08,1.1321839095553413e-15,4.034144651870585e-12,1.737376730426303e-18,1.8310813510871703e-11,3.474084727834943e-18,1.2967074963005835e-20,4.462145825141905e-12,1.3630903633339e-09,7.943859389007911e-11,5.773173185933036e-08,8.409875309212232e-10,1.1603426358122202e-13,1.836913545287924e-13,7.736577823511894e-10,2.4763844279668553e-08,4.5059455155221475e-14
2.677352691501608e-06,0.0004434385066666667,0.2,0.0,7.159410417891345e-06,0.2000003249383803,0.19870249274538368,0.20000084031461113,0.1999983751565639,1.2607250593698617e-12,2.3238735132258182e-10,3.48500192177985e-10,2.1547083614852102e-19,4.2979221672614576e-07,5.03483194015085e-16,1.8059113830052469e-12,8.950668309513541e-07,0.0012964552567493453,2.5567017448832113e-10,3.9870761724454535e-08,1.1322206637849717e-15,4.037103479153228e-12,1.7394877596771344e-18,1.8325584446481634e-11,3.475526463423375e-18,1.2977440695250374e-20,4.4682914644784025e-12,1.3670213624527416e-09,7.951166579349676e-11,5.814109036885056e-08,8.475509961497009e-10,1.1545166605768377e-13,1.8506844434873768e-13,7.753377138483683e-10,2.4986387935295707e-08,4.542071398772437e-14
2.6926099945421327e-06,0.0004434385066666667,0.2,0.0,7.159408567510446e-06,0.20000032862138573,0.19870248600507853,0.20000084618419273,0.19999837014784277,1.2704153739376944e-12,2.342352531320003e-10,3.513054442034801e-10,2.171420218309629e-19,4.297956094755774e-07,5.036965685617255e-16,1.8060399904775907e-12,8.950665628866239e-07,0.0012964548220994118,2.5567123434648754e-10,3.988662991809113e-08,1.1322570019709774e-15,4.04002774250507e-12,1.7415769753708636e-18,1.8340180025252126e-11,3.476950530240026e-18,1.2987682459001609e-20,4.47439318759403e-12,1.3709329908821784e-09,7.958429002999434e-11,5.855026499927979e-08,8.541131727880345e-10,1.1487641656813396e-13,1.864450779875424e-13,7.770097454088877e-10,2.5209394401691665e-08,4.5782164148063616e-14
2.7078672975826577e-06,0.0004434385066666667,0.2,0.0,7.159406716024399e-06,0.20000033230688616,0.1987024792599028,0.20000085205789062,0.19999836513570196,1.2801123917604655e-12,2.36084895873048e-10,3.5411425986695863e-10,2.1881454912528976e-19,4.297989589704628e-07,5.039050707861646e-16,1.8061578161934895e-12,8.950662948403744e-07,0.0012964543878852843,2.5567228108598235e-10,3.990230451135335e-08,1.1322929309122756e-15,4.042918006697432e-12,1.7436447275112587e-18,1.8354603303726618e-11,3.4783572464242025e-18,1.299780236203743e-20,4.480451537493844e-12,1.3748254696388167e-09,7.965647285594977e-11,5.895925163510654e-08,8.606739649223707e-10,1.143084467475206e-13,1.8782123896381131e-13,7.786739996094047e-10,2.5432861347416346e-08,4.614379451631065e-14
2.7231246006231826e-06,0.0004434385066666667,0.2,0.0,7.159404863488539e-06,0.20000033599485098,0.1987024725099149,0.20000085793565556,0.1999983601201825,1.289816020507536e-12,2.3793625723012476e-10,3.5692661142967283e-10,2.2048840225023594e-19,4.2980226592927795e-07,5.041086332036943e-16,1.8062650116178946e-12,8.95066026815812e-07,0.0012964539541067048,2.556733149252348e-10,3.991778898163572e-08,1.132328457326887e-15,4.045774837281196e-12,1.7456913619195854e-18,1.836885726874264e-11,3.479746922800992e-18,1.3007802422311543e-20,4.486466984561662e-12,1.378699016751638e-09,7.972822071627429e-11,5.93680462440368e-08,8.672332791121604e-10,1.1374758005998233e-13,1.891969110769865e-13,7.803305955750684e-10,2.5656786476109087e-08,4.650559125886133e-14
2.7383819036637075e-06,0.0004434385066666667,0.2,0.0,7.159403009961803e-06,0.20000033968524994,0.19870246575517223,0.20000086381743912,0.19999835510132472,1.2995261694456343e-12,2.397893152567526e-10,3.5974247156202717e-10,2.221635656974201e-19,4.298055310494265e-07,5.043076358878809e-16,1.8063619144760397e-12,8.950657588198491e-07,0.00129645352076343,2.556743360839754e-10,3.9933086724764924e-08,1.1323635879439968e-15,4.0485987926953026e-12,1.747717232850206e-18,1.838294485025331e-11,3.4811198624491175e-18,1.301768490560272e-20,4.492440525702016e-12,1.3825538470525863e-09,7.979953987749881e-11,5.977664487512788e-08,8.737910231693374e-10,1.131936249789872e-13,1.905720789522045e-13,7.819796490140876e-10,2.588116752640366e-08,4.686756761602845e-14
2.7536392067042324e-06,0.0004434385066666667,0.2,0.0,7.159401155503203e-06,0.2000003433780533,0.1987024589957313,0.20000086970319386,0.19999835007916833,1.309242749400835e-12,2.416440483698913e-10,3.625618133383533e-10,2.238400242248441e-19,4.2980875501962866e-07,5.045021442112767e-16,1.8064486927835456e-12,8.950654908570679e-07,0.0012964530878552271,2.5567534476447256e-10,3.994820105918674e-08,1.1323983290970908e-15,4.051390392533013e-12,1.7497226667063145e-18,1.8396868905731658e-11,3.4824763619200294e-18,1.3027451820595705e-20,4.498372734773069e-12,1.386390171483608e-09,7.987043607703654e-11,6.018504365710564e-08,8.803471059216196e-10,1.126465893559692e-13,1.9194672713543858e-13,7.836212739801355e-10,2.610600227035188e-08,4.7229715206127517e-14
2.7688965097447573e-06,0.0004434385066666667,0.2,0.0,7.159399300164298e-06,0.20000034707323186,0.19870245223164756,0.200000875592873,0.19999834505375244,1.3189656727253764e-12,2.4350043534426095e-10,3.653846102217939e-10,2.2551776285124555e-19,4.298119385223292e-07,5.046918605989985e-16,1.806525399776247e-12,8.950652229287235e-07,0.0012964526553818788,2.556763411696267e-10,3.9963135229755e-08,1.1324326870402539e-15,4.054150167062115e-12,1.751707981002603e-18,1.8410632224051053e-11,3.483816711592517e-18,1.3037104900588453e-20,4.504263748236103e-12,1.3902081964164838e-09,7.994091501174337e-11,6.05932387950483e-08,8.869014392218489e-10,1.1210630071564858e-13,1.9332084013052033e-13,7.852555827686531e-10,2.6331288513007743e-08,4.7592006248399615e-14
2.7841538127852823e-06,0.0004434385066666667,0.2,0.0,7.159397443997045e-06,0.20000035077075676,0.19870244546297566,0.20000088148643044,0.19999834002511538,1.3286948532637892e-12,2.4535845529728283e-10,3.682108360567844e-10,2.2719676685031784e-19,4.298150822108297e-07,5.048774049023562e-16,1.8065924582321448e-12,8.950649550429334e-07,0.0012964522233431894,2.55677325511351e-10,3.997789240449795e-08,1.1324666682376625e-15,4.056878651174753e-12,1.7536735214793343e-18,1.8424237553191193e-11,3.485141193992692e-18,1.304664644054032e-20,4.5101148453845204e-12,1.3940081266171419e-09,8.001098286121479e-11,6.1001226567444e-08,8.934539386064128e-10,1.1157254061470853e-13,1.9469440382161405e-13,7.868826835292844e-10,2.6557024091762138e-08,4.7954472352434284e-14
2.7978853855217547e-06,0.0004434385066666667,0.2,0.0,7.159395772785359e-06,0.20000035410051198,0.19870243936729248,0.20000088679391062,0.1999983354966192,1.3374563956347882e-12,2.4703205246590425e-10,3.707573497513884e-10,2.287089403727327e-19,4.2981787801647717e-07,5.05040715000646e-16,1.8066446237117325e-12,8.950647139846471e-07,0.0012964518348798553,2.556782012591272e-10,3.999102508930337e-08,1.1324969340213837e-15,4.059307932946801e-12,1.7554258480996438e-18,1.843634947318203e-11,3.486319890503077e-18,1.3055139905162128e-20,4.515346967913951e-12,1.3974127602327748e-09,8.00736972064599e-11,6.13682352535677e-08,8.993495480872066e-10,1.1109775004025493e-13,1.9593012924788077e-13,7.883409985076489e-10,2.6760568532782948e-08,4.8280823543679945e-14
2.811616958258227e-06,0.0004434385066666667,0.2,0.0,7.159394100984413e-06,0.2000003574321245,0.19870243326797493,0.2000008921044631,0.19999833096557162,1.3462228769728764e-12,2.487069409613836e-10,3.733066014788153e-10,2.302221167328223e-19,4.298206425582879e-07,5.052002898993565e-16,1.8066890687120096e-12,8.950644729637944e-07,0.0012964514467683212,2.55679067526246e-10,4.000401912390895e-08,1.1325269036541083e-15,4.061712625641096e-12,1.7571626166928965e-18,1.8448337484177e-11,3.48748615652282e-18,1.3063545592393886e-20,4.520547023070901e-12,1.4008030452976568e-09,8.013608660203842e-11,6.173507041701717e-08,9.052435405676154e-10,1.1062813738441365e-13,1.9716538704885542e-13,7.897936366112347e-10,2.696447367694021e-08,4.860727663035434e-14
2.8253485309946995e-06,0.0004434385066666667,0.2,0.0,7.159392428629977e-06,0.20000036076557434,0.19870242716506098,0.2000008974180558,0.1999983264319994,1.3549942374438706e-12,2.5038310625739786e-10,3.7585857293282524e-10,2.317362857030691e-19,4.298233762959029e-07,5.053565600317763e-16,1.8067260559871473e-12,8.950642319859721e-07,0.0012964510590084588,2.5567992445457723e-10,4.001687667485577e-08,1.1325565815471673e-15,4.0640930873085736e-12,1.758884061575033e-18,1.8460203470096097e-11,3.48864018539507e-18,1.3071865078613406e-20,4.525715889801468e-12,1.4041791230232999e-09,8.019815512474741e-11,6.210172949558102e-08,9.111358580073555e-10,1.1016361315958938e-13,1.9840016752064935e-13,7.912406725444531e-10,2.7168738011971486e-08,4.893385322147979e-14
2.837706946457525e-06,0.0004434385066666667,0.2,0.0,7.159390923071197e-06,0.20000036376723382,0.19870242166939453,0.2000009022028626,0.1999983223496477,1.3628925847992474e-12,2.5189273485107087e-10,3.781576576660947e-10,2.3309987812894653e-19,4.2982581068675205e-07,5.0549434849388e-16,1.8067530470338225e-12,8.950640151450701e-07,0.0012964507103251663,2.5568068781592204e-10,4.002833353190609e-08,1.1325830456183985e-15,4.066215069811127e-12,1.7604204357598982e-18,1.8470780042575332e-11,3.489668505563202e-18,1.3079279940755284e-20,4.5303414693251035e-12,1.4072055614239135e-09,8.025374612606871e-11,6.243157003555061e-08,9.164374620782172e-10,1.097498407428225e-13,1.9951105346446818e-13,7.925382753259994e-10,2.735288178731815e-08,4.9227869020855464e-14
2.85006536192035e-06,0.0004434385066666667,0.2,0.0,7.159389417120121e-06,0.2000003667703513,0.19870241617087214,0.2000009069900837,0.19999831826529132,1.370794794154014e-12,2.534033757597326e-10,3.804589177228434e-10,2.3446425916832157e-19,4.298282208000771e-07,5.056294309075956e-16,1.8067741572387185e-12,8.950637983426445e-07,0.0012964503619265664,2.556814438179966e-10,4.003968307207554e-08,1.1326092797005251e-15,4.06831795465892e-12,1.7619447245158372e-18,1.8481260572939973e-11,3.490687202882062e-18,1.308662688988034e-20,4.5349422559983545e-12,1.410220706446017e-09,8.030908313893906e-11,6.276126410849516e-08,9.217376194926103e-10,1.0934006938821772e-13,2.0062153738841782e-13,7.938314515392604e-10,2.753731422239491e-08,4.9521972221316856e-14
2.8624237773831753e-06,0.0004434385066666667,0.2,0.0,7.159387910802134e-06,0.20000036977491287,0.19870241066952055,0.2000009117796967,0.199998314178949,1.3787008237272952e-12,2.5491501882296477e-10,3.8276234023433206e-10,2.3582942167940577e-19,4.298306069504612e-07,5.057618638303467e-16,1.8067894775237056e-12,8.950635815809512e-07,0.0012964500138125856,2.556821925562714e-10,4.005092678441525e-08,1.132635286746248e-15,4.0704019868922654e-12,1.763457081227715e-18,1.8491646352216955e-11,3.49169641047851e-18,1.3093906852640876e-20,4.539518553648119e-12,1.4132246577612153e-09,8.036416884174103e-11,6.309080994150526e-08,9.270362890644059e-10,1.0893424879629368e-13,2.017316122673867e-13,7.951202523170454e-10,2.7722034254275756e-08,4.9816161223986085e-14
2.8747821928460006e-06,0.0004434385066666667,0.2,0.0,7.159386404143761e-06,0.2000003727809046,0.19870240516536586,0.2000009165716796,0.1999983100906392,1.3866106322979381e-12,2.564276540123019e-10,3.850679124745462e-10,2.371953586160499e-19,4.298329694484125e-07,5.058916860056935e-16,1.8067991022586021e-12,8.950633648621369e-07,0.0012964496659831517,2.556829341245294e-10,4.006206613216203e-08,1.1326610696567482e-15,4.072467407421212e-12,1.7649576562269252e-18,1.8501938649577592e-11,3.4926962591940835e-18,1.3101120728466736e-20,4.54407064876838e-12,1.4162175134264728e-09,8.041900609165646e-11,6.342020579010685e-08,9.323334300158755e-10,1.0853231989760431e-13,2.0284127117889813e-13,7.964047280338154e-10,2.7907040832157665e-08,5.011043381509448e-14
2.887140608308826e-06,0.0004434385066666667,0.2,0.0,7.159384897169378e-06,0.20000037578831295,0.1987023996584339,0.20000092136601041,0.1999983060003802,1.3945241791947569e-12,2.579412714286627e-10,3.8737562185995204e-10,2.385620630260815e-19,4.2983530859768457e-07,5.060189340549092e-16,1.8068031153433646e-12,8.950631481881325e-07,0.0012964493184382,2.5568366861472415e-10,4.007310255211541e-08,1.1326866312782942e-15,4.074514452790619e-12,1.7664465972411644e-18,1.8512138712011993e-11,3.493686877497573e-18,1.3108269400422284e-20,4.548598808538201e-12,1.4191993702678309e-09,8.047359744227127e-11,6.374944993771353e-08,9.376290024937147e-10,1.0813423550497569e-13,2.0395050730858872e-13,7.97684928208043e-10,2.809233291707331e-08,5.040478750094109e-14
2.899499023771651e-06,0.0004434385066666667,0.2,0.0,7.159383389902932e-06,0.20000037879712432,0.19870239414875027,0.20000092616266774,0.19999830190819004,1.4024414242870505e-12,2.594558612998072e-10,3.896854559466271e-10,2.399295280496798e-19,4.2983762469604133e-07,5.061436434571773e-16,1.806801601546014e-12,8.950629315608361e-07,0.0012964489711776714,2.556843961177404e-10,4.008403745518476e-08,1.1327119744152599e-15,4.0765433567718646e-12,1.7679240500418244e-18,1.8522247764798896e-11,3.494668391540352e-18,1.311535373634612e-20,4.553103295118417e-12,1.4221703240207844e-09,8.052794538698726e-11,6.407854069531303e-08,9.429229672066887e-10,1.0773993450959551e-13,2.0505931395156507e-13,7.989609014548959e-10,2.8277909481665435e-08,5.069921991183563e-14
2.9118574392344764e-06,0.0004434385066666667,0.2,0.0,7.159381882368659e-06,0.20000038180732557,0.19870238863634015,0.20000093096163019,0.19999829781408635,1.4103623279753567e-12,2.6097141397829275e-10,3.9199740242745693e-10,2.412977469177933e-19,4.2983991803729265e-07,5.062658505473542e-16,1.8067946447652389e-12,8.950627149821943e-07,0.0012964486242015081,2.5568511672263555e-10,4.0094872227245e-08,1.1327371018225766e-15,4.078554348342796e-12,1.7693901576806157e-18,1.853226701222342e-11,3.495640925252179e-18,1.312237458928885e-20,4.557584373488802e-12,1.4251304693272218e-09,8.058205250145899e-11,6.440747640086537e-08,9.482152854952982e-10,1.073493740459491e-13,2.0616768451084982e-13,8.002326954312918e-10,2.846376951000508e-08,5.099372879285982e-14
2.9242158546973017e-06,0.0004434385066666667,0.2,0.0,7.1593803745902335e-06,0.20000038481890348,0.19870238312122843,0.20000093576287686,0.19999829371808678,1.4182868511824036e-12,2.6248791993991756e-10,3.9431144913010213e-10,2.426667129505975e-19,4.2984218891154084e-07,5.063855899185532e-16,1.8067823290885892e-12,8.95062498454106e-07,0.0012964482775096567,2.5568583051742774e-10,4.010560822980754e-08,1.1327620162203366e-15,4.080547653814134e-12,1.7708450613483574e-18,1.8542197638118447e-11,3.496604600398783e-18,1.3129332797852015e-20,4.562042301380898e-12,1.4280798995348133e-09,8.063592127578685e-11,6.473625541878655e-08,9.53505919305121e-10,1.0696249082909097e-13,2.0727561249441483e-13,8.015003570874174e-10,2.8649911997415838e-08,5.128831181108241e-14
2.936574270160127e-06,0.0004434385066666667,0.2,0.0,7.159378866590816e-06,0.200000387831845,0.1987023776034397,0.20000094056638693,0.19999828962020863,1.4262149553442434e-12,2.6400536978160297e-10,3.966275840146783e-10,2.4403641955598416e-19,4.2984443760367344e-07,5.065028965747634e-16,1.8067647329826839e-12,8.950622819784201e-07,0.001296447931102065,2.5568653758813853e-10,4.0116246800428016e-08,1.1327867202741625e-15,4.082523494437567e-12,1.7722888994260615e-18,1.8552040806192143e-11,3.497559536603346e-18,1.3136229186055966e-20,4.566477330324388e-12,1.4310187068490324e-09,8.068955411973491e-11,6.506487613966241e-08,9.587948312424662e-10,1.0657925190511923e-13,2.0838309151475521e-13,8.027639324800519e-10,2.8836335950275482e-08,5.15829666644767e-14
2.948932685622952e-06,0.0004434385066666667,0.2,0.0,7.159377358393204e-06,0.20000039084613747,0.19870237208299818,0.20000094537214005,0.19999828552046903,1.434146602401563e-12,2.6552375421951695e-10,3.9894579517145633e-10,2.454068602280778e-19,4.298466643936281e-07,5.06617803231737e-16,1.806741938433309e-12,8.950620655569557e-07,0.001296447584978687,2.5568723802020936e-10,4.0126789253312576e-08,1.1328112166193675e-15,4.084482089909911e-12,1.7737218089116446e-18,1.856179766052876e-11,3.498505851406549e-18,1.3143064564432483e-20,4.570889709492635e-12,1.4339469822029406e-09,8.07429534312937e-11,6.539333697963053e-08,9.640819844271449e-10,1.0619958271504341e-13,2.094901152865746e-13,8.040234670230276e-10,2.902304038582496e-08,5.187769113228974e-14
