Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114),SX(156),C2H4X(145),C2H4O(72),CCO(143),SX(136),SX(115)
4.45924194449162e-11,0.002217192533333333,0.2,0.0,0.006355459989382783,0.199985909185198,0.1999395638873245,0.19999995478980948,0.1999189253200214,9.010769782961308e-25,2.98476859106895e-20,2.679194051194919e-26,9.190277338363416e-38,2.818163615876147e-05,5.430026677527788e-13,7.140013891916174e-17,8.107467664816591e-05,6.043610987270217e-05,4.521288921065105e-08,1.617827047939141e-14,2.4159386846559695e-14,6.372050415939254e-14,-6.707224488245745e-23,1.590178363542993e-18,5.1578082484395724e-24,-2.5283229982392858e-20,4.582006203744258e-25,-9.366423549907244e-30,7.909797806598431e-19,1.5315752174124917e-28,2.582872571577431e-28,-1.8608417499797188e-26,5.790320111319592e-29,9.663916284330916e-31,9.441305542825094e-35,1.9094493364534054e-36,2.9771642323585276e-32,-1.4946361304533686e-31,1.488454072557338e-29,7.139964707001897e-36,7.399638919381369e-36,6.217109263739376e-35,3.3680618881287885e-35,7.180698383330199e-36,7.186759850641216e-33,4.596460559573559e-38,3.25728910206733e-38,1.0120157083125535e-39
4.47372952925846e-11,0.002217192533333333,0.2,0.0,0.0063550011787100735,0.1999858653837734,0.19993937002688406,0.19999995479315705,0.1999187479693167,9.094184808591624e-25,2.986542803755e-20,2.7195502410086045e-26,9.382964817378577e-38,2.8269239064789273e-05,5.40694400984589e-13,7.202565460247544e-17,8.125202732427301e-05,6.062997028199758e-05,4.520957232124741e-08,1.633465360332962e-14,2.4234469855638137e-14,6.396535802394764e-14,1.410736839487436e-23,1.5490774104007615e-18,5.19514415501168e-24,2.2396472821877656e-20,-3.7605960715562394e-25,-9.438287381232374e-30,8.001919610722972e-19,1.5734586342970278e-28,2.6183891865108566e-28,-1.851847522518929e-26,5.879699818979367e-29,9.89908173666019e-31,9.7114870599124e-35,1.9536705319473783e-36,3.032039768352302e-32,-1.4862738861652254e-31,1.5228766575275043e-29,7.296521246655961e-36,7.669040500457578e-36,6.318437765898701e-35,3.456055296505049e-35,7.29530480382487e-36,7.331303267417723e-33,4.708471428875839e-38,3.311045527058737e-38,1.0428085353163481e-39
4.4882171140253007e-11,0.002217192533333333,0.2,0.0,0.00635454284200211,0.19998582159671602,0.1999391761807859,0.1999999547965025,0.19991857104950217,9.171175789362042e-25,3.0284487326100755e-20,2.7589098517090015e-26,9.578842525859084e-38,2.835681323674449e-05,5.384073671979283e-13,7.26545243650118e-17,8.14289471099034e-05,6.0823816348856614e-05,4.520625764995421e-08,1.6492026875020324e-14,2.4309527370710907e-14,6.421028516108769e-14,3.469919438742772e-23,1.577406176843758e-18,5.2308027827981866e-24,2.684641960579759e-22,1.0310807199547478e-26,-9.509936462518512e-30,8.094706732758697e-19,1.626590145537113e-28,2.6542127676530535e-28,-1.8413624208997252e-26,5.969828676765684e-29,1.0138853627197184e-30,9.98822823329055e-35,1.99868428971256e-36,3.0876730150169546e-32,-1.477608783444458e-31,1.5579374108937116e-29,7.455611499588143e-36,7.702750886933853e-36,6.42355924867457e-35,3.545883635093821e-35,7.41114767849904e-36,7.478071717814344e-33,4.822681279375686e-38,3.3653966786418344e-38,1.0644451239375557e-39
4.5012559403154575e-11,0.002217192533333333,0.2,0.0,0.006354130743381685,0.1999857822006604,0.19993900173154833,0.1999999547995116,0.19991841218924508,9.241052336465466e-25,3.071670000670678e-20,2.794747291571698e-26,9.757923912760978e-38,2.8435605399709216e-05,5.363669690906629e-13,7.322332546082946e-17,8.158780734087387e-05,6.099826555823076e-05,4.520327637425391e-08,1.6634511629617135e-14,2.4377057402761725e-14,6.443078132282348e-14,-1.605227233853791e-23,1.5845349587777498e-18,5.26515845991231e-24,-1.2654159068836185e-21,3.506788934083994e-26,-9.574197449864986e-30,8.178773808187661e-19,1.6743466147472693e-28,2.6867112370095476e-28,-1.8329826162104577e-26,6.051696099261581e-29,1.0358669287660225e-30,1.0243009929195491e-34,2.0398923910613648e-36,3.1383962453430445e-32,-1.4695341099684336e-31,1.590044277849933e-29,7.600981029855962e-36,7.797318287762155e-36,6.518838780794229e-35,3.6283213557554844e-35,7.516450433029939e-36,7.612082693236118e-33,4.927389599708044e-38,3.4148233448001036e-38,1.0844033417720813e-39
4.5142947666056143e-11,0.002217192533333333,0.2,0.0,0.006353719027141713,0.19998574281626463,0.1999388272939057,0.19999995480251895,0.19991825367645563,9.313966144024371e-25,3.0943352046980726e-20,2.831501663507704e-26,9.93973837417607e-38,2.8514374243148548e-05,5.343433584984173e-13,7.379477837048617e-17,8.174632010412322e-05,6.117270317252486e-05,4.520029695365984e-08,1.677780266076478e-14,2.4444566818273546e-14,6.465133514400186e-14,6.28052733783055e-25,1.5664887931809554e-18,5.299842492747017e-24,2.2523586517927913e-20,-3.8259857389514347e-25,-9.63828940915021e-30,8.263371084740562e-19,1.7183076448606214e-28,2.7194603152330224e-28,-1.8257309203843477e-26,6.134419673174517e-29,1.0582347458303183e-30,1.0503304065428425e-34,2.0817787536131818e-36,3.1897433121157076e-32,-1.4612545446766874e-31,1.622680800374955e-29,7.74844321813596e-36,7.979279651082062e-36,6.613186945456101e-35,3.712288953114225e-35,7.622735674040404e-36,7.74792822452604e-33,5.033941827977628e-38,3.4647355117062086e-38,1.1082367746655546e-39
4.527333592895771e-11,0.002217192533333333,0.2,0.0,0.006353307692559425,0.1999857034435394,0.1999386528678475,0.19999995480552452,0.19991809551040046,9.388743642993345e-25,3.106580366927744e-20,2.8689315507829967e-26,1.0124288511547141e-37,2.859311974588354e-05,5.323363435070744e-13,7.436889699718778e-17,8.190448613304843e-05,6.134712920226775e-05,4.5197319414298945e-08,1.6921902142723678e-14,2.4512055553006594e-14,6.487194582740045e-14,4.2607127573156704e-23,1.6018925988768587e-18,5.332707923653357e-24,-7.062497169634052e-21,1.4031292023348026e-25,-9.70225573332582e-30,8.34850606767839e-19,1.7606069744884496e-28,2.7524611643466866e-28,-1.8183447063307335e-26,6.217933000250177e-29,1.0809960650671756e-30,1.0769207813688347e-34,2.1243445789944548e-36,3.241718953952178e-32,-1.4528239757550164e-31,1.6558536449619253e-29,7.898016570785108e-36,7.978385271038442e-36,6.712109885806438e-35,3.797807248721535e-35,7.730008440093797e-36,7.885625900913406e-33,5.142372560997986e-38,3.515134922536763e-38,1.134855464398608e-39
4.540372419185928e-11,0.002217192533333333,0.2,0.0,0.006352896738913594,0.1999856640824951,0.1999384784533633,0.19999995480852822,0.19991793769034763,9.46281136494341e-25,3.133034423227635e-20,2.906503259206901e-26,1.0311623852782416e-37,2.8671841886778807e-05,5.303457340467989e-13,7.494570747135001e-17,8.206230615947379e-05,6.152154365796836e-05,4.519434378134711e-08,1.7066812288944013e-14,2.4579523676813925e-14,6.50926125788196e-14,-6.830858607209706e-24,1.6098192145770679e-18,5.367155793472145e-24,-9.23894664964161e-21,1.8004866526291656e-25,-9.766084301430583e-30,8.43418709680704e-19,1.8054725273077872e-28,2.7857172104366068e-28,-1.8094003808905952e-26,6.302259921503556e-29,1.1041564939504728e-30,1.1040819474184325e-34,2.1675999557575555e-36,3.2943280945741854e-32,-1.4442326707221251e-31,1.689569903618434e-29,8.04971964421339e-36,8.072730446478916e-36,6.811791234239211e-35,3.8848972683746297e-35,7.838283644179764e-36,8.025195215526683e-33,5.252708642033752e-38,3.5660237671248425e-38,1.160808584097611e-39
4.553411245476085e-11,0.002217192533333333,0.2,0.0,0.006352486165484544,0.1999856247331425,0.19993830405044247,0.19999995481153013,0.19991778021556686,9.53688802052307e-25,3.160018287693264e-20,2.944372112760612e-26,1.050182937343387e-37,2.8750540644664394e-05,5.283713418993988e-13,7.55252069728479e-17,8.221978091373231e-05,6.169594655011583e-05,4.519137007905886e-08,1.7212535207767564e-14,2.4646971214173247e-14,6.531333460706462e-14,-4.6743608326265644e-23,1.5912699348977406e-18,5.4035169515221174e-24,1.5035869088674013e-20,-2.4577435236958164e-25,-9.829710270776339e-30,8.520415248037356e-19,1.8518010958997567e-28,2.819234139439441e-28,-1.798840601703688e-26,6.387520708998792e-29,1.1277190132290765e-30,1.131823895432497e-34,2.2115630720306422e-36,3.347575691586874e-32,-1.4354217772196521e-31,1.723836736166852e-29,8.203571400586121e-36,8.260510470479866e-36,6.908133444390682e-35,3.9735802896597997e-35,7.947570840824703e-36,8.166655008584727e-33,5.364964517660683e-38,3.617404476144921e-38,1.1865785927668438e-39
4.566450071766242e-11,0.002217192533333333,0.2,0.0,0.006352075971554143,0.19998558539549202,0.19993812965907465,0.19999995481453017,0.19991762308532934,9.609934503371001e-25,3.1817922000590973e-20,2.9823200839582603e-26,1.0694873992648827e-37,2.882921599840576e-05,5.264129807181164e-13,7.610740803078061e-17,8.237691112459913e-05,6.187033788917949e-05,4.518839833079547e-08,1.7359073053375993e-14,2.4714398020367132e-14,6.553411112362977e-14,3.164814301131932e-23,1.6190772611466975e-18,5.4366055832474245e-24,-7.126091642962408e-21,1.4383468868931663e-25,-9.893074625442886e-30,8.607184127051132e-19,1.900831384903351e-28,2.853007970180681e-28,-1.7880712108862186e-26,6.473571875796573e-29,1.1516894660683015e-30,1.1601566968315153e-34,2.2562295656524104e-36,3.4014667764822e-32,-1.4263371121905881e-31,1.7586612248763437e-29,8.359591142915118e-36,8.286784962168293e-36,7.009881366082059e-35,4.0638778450922814e-35,8.057877994055321e-36,8.31002412457275e-33,5.479168153805193e-38,3.6692795287655384e-38,1.211096281944854e-39
4.5794888980563985e-11,0.002217192533333333,0.2,0.0,0.006351666156405798,0.19998554606955435,0.19993795527924937,0.19999995481752833,0.19991746629890783,9.683236879547675e-25,3.210236096470756e-20,3.0206102638942973e-26,1.08907178633578e-37,2.890786792684834e-05,5.244704660271196e-13,7.669230281272026e-17,8.253369751935009e-05,6.204471768560893e-05,4.518542855905224e-08,1.750642791511822e-14,2.4781804137924696e-14,6.575494134264747e-14,4.466207092456027e-23,1.6229184672869308e-18,5.46900908834826e-24,-5.329960338958174e-21,1.1203535687854695e-25,-9.956156528362674e-30,8.694493451895076e-19,1.9505623246707386e-28,2.8870282448232673e-28,-1.777400686418288e-26,6.56026908177051e-29,1.1760756454507224e-30,1.1890905692864614e-34,2.301595146648787e-36,3.456006255622628e-32,-1.4169734482927562e-31,1.7940499085631622e-29,8.51779820903712e-36,8.39713955476677e-36,7.113804715556364e-35,4.155811650259279e-35,8.169205582847235e-36,8.455320067017432e-33,5.59535672570984e-38,3.721650837573532e-38,1.2360394796343707e-39
4.5925277243465553e-11,0.002217192533333333,0.2,0.0,0.00635125671932445,0.19998550675534002,0.19993778091095624,0.19999995482052463,0.1999173098555766,9.757752358928597e-25,3.2463021599986734e-20,3.05944872241834e-26,1.1089512851917232e-37,2.898649640886142e-05,5.225436152395455e-13,7.727988632843536e-17,8.269014082372133e-05,6.221908594983413e-05,4.518246078548517e-08,1.7654601889579817e-14,2.4849189736215573e-14,6.5975824481073e-14,-6.479015282492493e-23,1.6131782669744823e-18,5.505981519651513e-24,1.0094871991600597e-20,-1.5845841147289882e-25,-1.0018977678387232e-29,8.782343783214943e-19,1.9994873728867074e-28,2.921303954251343e-28,-1.7669629794160237e-26,6.647884460529694e-29,1.2008796002896228e-30,1.2186358471779759e-34,2.347690980585439e-36,3.51119901647593e-32,-1.4073761087058517e-31,1.8300095698823934e-29,8.678211809270911e-36,8.558076996745575e-36,7.212090091710998e-35,4.249403576928675e-35,8.28155192447774e-36,8.602559974906951e-33,5.713540294534209e-38,3.774520169167766e-38,1.2623426259476046e-39
4.605566550636712e-11,0.002217192533333333,0.2,0.0,0.006350847659596581,0.1999854674528595,0.19993760655418474,0.19999995482351898,0.19991715375461144,9.832473513543364e-25,3.2674980915520005e-20,3.0986330890916576e-26,1.1291307834678369e-37,2.9065101423351716e-05,5.206322476659335e-13,7.787017089470842e-17,8.284624176189883e-05,6.239344269226532e-05,4.51794950309373e-08,1.7803597134924377e-14,2.4916554613755284e-14,6.619675975868955e-14,-2.093134845972377e-23,1.634382629457709e-18,5.541534233303241e-24,-5.439033579620989e-21,1.1555356886968255e-25,-1.0081547857411718e-29,8.870738476783855e-19,2.0493074236106274e-28,2.9558429542674407e-28,-1.7563033158567444e-26,6.7364486080934e-29,1.2261078833329508e-30,1.2488030588682033e-34,2.3945266412486948e-36,3.56704990390866e-32,-1.397556864807199e-31,1.8665473990829101e-29,8.840850966251548e-36,8.608897632287197e-36,7.316621203162342e-35,4.344675648045829e-35,8.394918352303397e-36,8.751761503939909e-33,5.833750190321667e-38,3.8278894704555956e-38,1.2892520203266026e-39
4.618605376926869e-11,0.002217192533333333,0.2,0.0,0.006350438976510191,0.19998542816212347,0.1999374322089246,0.1999999548265114,0.1999169979952897,9.907235588097126e-25,3.282711838947121e-20,3.138123175943958e-26,1.14959839244321e-37,2.9143682949235188e-05,5.187361845139334e-13,7.846316136528721e-17,8.300200105655002e-05,6.256778792329308e-05,4.517653131546344e-08,1.795341578232562e-14,2.4983898632103335e-14,6.641774639818256e-14,9.473227956820258e-23,1.6360672504575595e-18,5.5725709457120945e-24,-1.4750364542884221e-21,4.6371720447218786e-26,-1.0143860506017119e-29,8.959680831811994e-19,2.100362304014452e-28,2.9906322237912268e-28,-1.7450019758536606e-26,6.825630065558328e-29,1.2517699680137482e-30,1.2796028195943449e-34,2.4420815490992894e-36,3.623563915586784e-32,-1.3875182644548292e-31,1.9036704736364094e-29,9.005734788186199e-36,8.729900754837517e-36,7.425371623972921e-35,4.441650086210889e-35,8.50931758035275e-36,8.902944518621405e-33,5.956031539461813e-38,3.8817607671703325e-38,1.316299134855093e-39
4.631644203217026e-11,0.002217192533333333,0.2,0.0,0.006350030669354815,0.19998538888314238,0.19993725787516534,0.1999999548295019,0.1999168425768902,9.982551337535397e-25,3.320335984459409e-20,3.178026923613923e-26,1.1703646833864855e-37,2.9222240965432584e-05,5.16855248895399e-13,7.905885663675832e-17,8.315741942883145e-05,6.274212165328848e-05,4.517356965835395e-08,1.810405993818458e-14,2.505122216839184e-14,6.663878362497616e-14,-2.6873916650350105e-23,1.6359332558575403e-18,5.6080507740460964e-24,4.3155473182718834e-21,-5.462799162531605e-26,-1.0205879982597918e-29,9.049171948212926e-19,2.151863791605349e-28,3.025672963119386e-28,-1.7330255379697106e-26,6.915596783522607e-29,1.2778663640346737e-30,1.3110459206138791e-34,2.490378819488982e-36,3.6807460165522543e-32,-1.3772344880782514e-31,1.9413856565874787e-29,9.172882471607922e-36,8.859905730492394e-36,7.525774808634143e-35,4.5403493031949255e-35,8.624751394622703e-36,9.056126958942223e-33,6.080387152260393e-38,3.9361359090436394e-38,1.3439033823838223e-39
4.644683029507183e-11,0.002217192533333333,0.2,0.0,0.0063496227374215085,0.1999853496159268,0.1999370835528967,0.19999995483249036,0.19991668749869332,1.0057595867746279e-24,3.356187500135036e-20,3.218185364553387e-26,1.1914493208191539e-37,2.9300775450894595e-05,5.149892658316035e-13,7.96572673075803e-17,8.331249759836702e-05,6.291644389260306e-05,4.517061007815923e-08,1.825553174646918e-14,2.5118525148109012e-14,6.685987066720975e-14,-1.0185596655999476e-22,1.6486686928276525e-18,5.6468362574384175e-24,-2.8023862652230903e-21,7.087175793924911e-26,-1.0267580276954861e-29,9.139210703418945e-19,2.2050072204324265e-28,3.0609841508997636e-28,-1.7207878330038597e-26,7.006700452427598e-29,1.3044027715330758e-30,1.3431432904816233e-34,2.5394564086618158e-36,3.7386011815396974e-32,-1.3666929346802153e-31,1.9797005074070465e-29,9.342313383202401e-36,8.942340300601957e-36,7.632813642154659e-35,4.6407959264658676e-35,8.741220190135611e-36,9.211326806044234e-33,6.206844349618997e-38,3.9910171117460163e-38,1.3714718755683408e-39
4.6577218557973395e-11,0.002217192533333333,0.2,0.0,0.006349215180002847,0.19998531036048714,0.19993690924210825,0.1999999548354769,0.19991653275998095,1.013309368578987e-24,3.3644697567833936e-20,3.258745394328154e-26,1.2128363819765772e-37,2.937928638456896e-05,5.131380622508081e-13,8.025839039148591e-17,8.346723628328408e-05,6.309075465156886e-05,4.516765259271263e-08,1.8407833306684605e-14,2.5185807027923428e-14,6.708100675593143e-14,9.010736467134805e-23,1.651164746456881e-18,5.678574112563745e-24,3.2192239428287846e-22,1.642681701436532e-26,-1.0328941977194203e-29,9.229798344122436e-19,2.258683624497834e-28,3.0965528210049574e-28,-1.7082644952037666e-26,7.09852276436359e-29,1.3313917845477303e-30,1.3759059770153797e-34,2.5892857917397805e-36,3.797134400375267e-32,-1.3558778768001306e-31,2.0186224488839696e-29,9.514046849558485e-36,9.064032201232732e-36,7.746598197281694e-35,4.743012784517357e-35,8.858732150241411e-36,9.368563438793119e-33,6.335463006518376e-38,4.046406530612545e-38,1.3996015503681698e-39
4.6707606820874963e-11,0.002217192533333333,0.2,0.0,0.006348807996392922,0.1999852711168341,0.19993673494278977,0.19999995483846136,0.19991637836003648,1.0208964116799243e-24,3.392871549288233e-20,3.2996802017358644e-26,1.2345186990181832e-37,2.9457773745428903e-05,5.113014669942473e-13,8.086222992704703e-17,8.362163620018817e-05,6.326505394049848e-05,4.516469721915109e-08,1.8560966739607783e-14,2.5253068269735796e-14,6.730219112498007e-14,7.586150652173222e-23,1.6563777864378948e-18,5.710159269038019e-24,7.278567690724372e-22,9.927593282234753e-27,-1.0389964716541297e-29,9.320935404099262e-19,2.312994331176653e-28,3.132362628884313e-28,-1.6955646751738192e-26,7.190841628714279e-29,1.3588320817370594e-30,1.409345165936472e-34,2.639856556009188e-36,3.8563507044897225e-32,-1.3448117202300164e-31,2.0581581521697887e-29,9.68810225887425e-36,9.176653011800771e-36,7.849367836541185e-35,4.847022882575332e-35,8.977293878203525e-36,9.527856015581447e-33,6.466237305950065e-38,4.102305737955702e-38,1.428209506545268e-39
4.683799508377653e-11,0.002217192533333333,0.2,0.0,0.006348401185887336,0.19998523188497805,0.19993656065493093,0.19999995484144387,0.19991622429814482,1.0285029650863911e-24,3.44312798522347e-20,3.3409696594215613e-26,1.25653043861744e-37,2.953623751246311e-05,5.094793108140659e-13,8.146879083010781e-17,8.377569806417639e-05,6.343934176968505e-05,4.5161743973937546e-08,1.8714934167498004e-14,2.5320309351205877e-14,6.752342301089621e-14,-1.510986254815144e-22,1.6632008135933083e-18,5.75073259992006e-24,-4.891791521758218e-22,3.1915029505487133e-26,-1.0450638215794961e-29,9.41262395035071e-19,2.368287711214471e-28,3.1684405082169964e-28,-1.6824940091806958e-26,7.284332551364268e-29,1.3867283137093365e-30,1.44347225639163e-34,2.6912351091307912e-36,3.916254997459353e-32,-1.3334960719134005e-31,2.0983149364025957e-29,9.864498891974749e-36,9.283102105634356e-36,7.958642380620977e-35,4.952849379896085e-35,9.096897504048516e-36,9.689221097251237e-33,6.599189628511178e-38,4.1587164811903973e-38,1.4573096490716678e-39
