Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114),SX(156),C2H4X(145)
6.730042981297167e-12,0.0006651577600000001,0.2,0.0,0.0019259881846002223,0.1999973587977671,0.1999889601975418,0.1999999371922918,0.19998481398298526,1.9621251848461552e-21,2.223669400263899e-18,1.7226831155776226e-24,2.338574732552565e-33,5.282454886027444e-06,4.698385114529705e-11,2.0323574180793344e-14,1.5185991022940775e-05,1.1039822563049963e-05,6.278606060975098e-08,9.072791409681201e-13,3.5785495211582556e-14,5.993376389334967e-13,3.1648217742570142e-22,2.901994394686663e-16,3.25901056542419e-22,-3.1794447257403267e-21,2.504684531940975e-23,2.464451842416901e-29,7.382756918448313e-18,4.7234636513826855e-26,8.263263951272644e-26,4.573222316026704e-25,2.512162305752948e-25,1.4600852416786196e-29,1.2501569491014011e-33,2.3832725226709754e-33,1.8828273684894755e-30,3.629703988054582e-29,2.7358633313260946e-27,1.405009969138517e-32,3.357464120911181e-32,2.935775576395141e-32,1.5059428434486334e-30,1.7583455980848734e-31
6.793515071587085e-12,0.0006651577600000001,0.2,0.0,0.0019257398882825461,0.19999733457121327,0.1999888587118464,0.19999993680384126,0.1999847160145403,2.0479629136748823e-21,2.302369563823816e-18,1.8373277377220488e-24,2.532457717474241e-33,5.3309092944529484e-06,4.697018107431323e-11,2.082722799443998e-14,1.528395879940347e-05,1.1141307551001797e-05,6.317518296668755e-08,9.330402129439063e-13,3.6342256140140954e-14,6.086378349478701e-13,3.2558878488021087e-22,2.996962884961246e-16,3.3970331926651974e-22,-7.689794839681644e-22,2.6788249586280967e-23,2.736625899645481e-29,7.761011753935478e-18,5.188737477221128e-26,8.840428125160048e-26,4.992405520181517e-25,2.7135006879432545e-25,1.622793335986455e-29,1.4036370963101835e-33,2.6613044197753075e-33,2.0350949105349148e-30,3.8288076630063207e-29,3.002541951338829e-27,1.5392590345772014e-32,3.617499501709145e-32,3.2000651461216866e-32,1.680090837662358e-30,1.8998453815173104e-31
6.856987161877003e-12,0.0006651577600000001,0.2,0.0,0.0019254923285448057,0.19999731035922383,0.1999887572730532,0.19999993641827726,0.19998461870376055,2.1365963619694123e-21,2.3830238374128464e-18,1.958348049718917e-24,2.740214245608312e-33,5.379334593940784e-06,4.6949595541587894e-11,2.133828987905248e-14,1.5381268900527866e-05,1.1242745619278984e-05,6.356143573150749e-08,9.592800169888811e-13,3.6901348462756576e-14,6.179754287849405e-13,3.3923651411412918e-22,3.0939232456757767e-16,3.5392876805994568e-22,-1.17281674425754e-22,2.865823044214218e-23,3.035540273362951e-29,8.154258363107982e-18,5.694451239897939e-26,9.451238447844729e-26,5.445237202650646e-25,2.9285655060111836e-25,1.8016847152200212e-29,1.5741264309996955e-33,2.9684706631787977e-33,2.1979348101354686e-30,4.0371703987155797e-29,3.291961721079946e-27,1.684876548499188e-32,3.894471734094476e-32,3.4849712093942606e-32,1.872185994055153e-30,2.051333998043578e-31
6.9204592521669205e-12,0.0006651577600000001,0.2,0.0,0.0019252455010899182,0.1999972861618486,0.19998865588110665,0.19999993603557895,0.19998452204632566,2.22808175551248e-21,2.465685313393901e-18,2.0860165509403733e-24,2.9626784217365728e-33,5.427730684697397e-06,4.692221724083986e-11,2.185678897082355e-14,1.5477925646709006e-05,1.1344136823489323e-05,6.394483970227305e-08,9.860027656186345e-13,3.746273533874487e-14,6.273497891456881e-13,3.616436807964101e-22,3.192767014023943e-16,3.685851108482693e-22,1.0842199177203837e-20,3.050235675995844e-23,3.3635100869809864e-29,8.562905852900723e-18,6.243646427865082e-26,1.0097262483917135e-25,5.93402882316609e-25,3.1581231519080423e-25,1.9981744352143638e-29,1.763307281371462e-33,3.3074772236536326e-33,2.3719598432487985e-30,4.255177181682756e-29,3.605779805655444e-27,1.8427035758290236e-32,4.189266226831368e-32,3.7918489044374043e-32,2.083849241479505e-30,2.213420799912239e-31
6.983931342456838e-12,0.0006651577600000001,0.2,0.0,0.0019249994016494556,0.19999726197913756,0.19998855453595152,0.19999993565572557,0.19998442603794347,2.32247862571104e-21,2.550378560671574e-18,2.2206366471002664e-24,3.200724982803705e-33,5.47609746694214e-06,4.688816985499493e-11,2.2382753740655513e-14,1.557393332998081e-05,1.1445481218990205e-05,6.432541552633009e-08,1.0132126647117764e-12,3.802638029148476e-14,6.367602913627099e-13,3.700768311789795e-22,3.293829865691634e-16,3.8367956895119943e-22,-2.2256692144884497e-22,3.2749749209560687e-23,3.723022924508544e-29,8.987368412425426e-18,6.839550497560226e-26,1.07801223499454e-25,6.461199709755926e-25,3.4029730204981924e-25,2.21378402565176e-29,1.9730082370740166e-33,3.681248821016225e-33,2.5578111896301444e-30,4.483228905219758e-29,3.945752821537323e-27,2.0136344890104492e-32,4.502804046363436e-32,4.122125397817629e-32,2.316826699384863e-30,2.3867467027713707e-31
7.047403432746756e-12,0.0006651577600000001,0.2,0.0,0.0019247540259834574,0.19999723781114054,0.19998845323753273,0.1999999352786966,0.19998433067435012,2.4198469753164277e-21,2.63709534077391e-18,2.362522444635453e-24,3.4552706405535534e-33,5.5244348409636924e-06,4.684757796407009e-11,2.2916212223083136e-14,1.566929621423585e-05,1.1546778860890141e-05,6.470318370140183e-08,1.0409139134771132e-12,3.859224720545196e-14,6.462063173351907e-13,3.7259558855412268e-22,3.396785279575744e-16,3.992201522797012e-22,5.37430579832235e-22,3.496589143602227e-23,4.116749899560819e-29,9.428065560971548e-18,7.485603994950433e-26,1.1501495844373112e-25,7.029354588532521e-25,3.6639482650536147e-25,2.4501481739596547e-29,2.2052150896290268e-33,4.092943880437016e-33,2.756159416900031e-30,4.721743531759333e-29,4.313741463817924e-27,2.1986197882148454e-32,4.8360391761378827e-32,4.477302552752276e-32,2.5729976240854905e-30,2.571985591774135e-31
7.104528314007682e-12,0.0006651577600000001,0.2,0.0,0.001924533803229689,0.19999721607256493,0.19998836210887008,0.19999993494176843,0.1999842453949089,2.51006767017805e-21,2.7168807943998473e-18,2.49668998441299e-24,3.6992609159012374e-33,5.5679132512249495e-06,4.680555332664964e-11,2.340275491469908e-14,1.5754575008498486e-05,1.1637906809619133e-05,6.504079134073903e-08,1.0662686065775882e-12,3.910339764417749e-14,6.547376079070544e-13,3.841218306737233e-22,3.4911868912846123e-16,4.1359380905967657e-22,-9.676971310218938e-23,3.708747069367347e-23,4.5027230863909386e-29,9.838924317185848e-18,8.11294759316785e-26,1.218509323047e-25,7.578016507333681e-25,3.9133294457155864e-25,2.68206882414168e-29,2.4352208739329567e-33,4.4987051613215725e-33,2.945936351749456e-30,4.945712338232698e-29,4.6705100760768674e-27,2.3779561878479186e-32,5.153609994863892e-32,4.8195554238488094e-32,2.8250489202799144e-30,2.749470635747392e-31
7.161653195268607e-12,0.0006651577600000001,0.2,0.0,0.001924314160270554,0.19999719434598437,0.19998827101797978,0.1999999346070967,0.1999841606312462,2.6027827112558915e-21,2.7983856210429993e-18,2.6372067542008594e-24,3.9581228754555426e-33,5.6113676876299845e-06,4.6758421098743925e-11,2.3895410170503882e-14,1.5839338015841024e-05,1.1728996972195577e-05,6.537615600152843e-08,1.0920277405928524e-12,3.9616293082710246e-14,6.632967358698928e-13,4.1684212152972e-22,3.5870876302202993e-16,4.283401335774294e-22,1.387649258895464e-20,3.91226496017795e-23,4.920964999548505e-29,1.0263589813676766e-17,8.786688147236445e-26,1.2902594186246639e-25,8.164214911031142e-25,4.177130888010039e-25,2.9335877672729265e-29,2.6868950817709806e-33,4.940609444806304e-33,3.146935846587045e-30,5.178839566613414e-29,5.053079496608792e-27,2.5702724583860613e-32,5.488683332878543e-32,5.184461753333744e-32,3.099098598395101e-30,2.9377186603701496e-31
7.218778076529533e-12,0.0006651577600000001,0.2,0.0,0.0019240950940735127,0.19999717263143518,0.19998817996482218,0.19999993427466659,0.19998407638031152,2.6980372442364342e-21,2.88164271162095e-18,2.7843275276700264e-24,4.2326179155547325e-33,5.654798077643183e-06,4.670627360261103e-11,2.439419749872302e-14,1.5923588286905e-05,1.1820049388282598e-05,6.57092923200528e-08,1.118194362746199e-12,4.013090793063163e-14,6.718832640456133e-13,4.24089556168168e-22,3.684921053333804e-16,4.4346458164391955e-22,-9.708629650722706e-23,4.163367553103039e-23,5.373854261357981e-29,1.0702378034714226e-17,9.509784385847404e-26,1.3655341903034616e-25,8.79011598288859e-25,4.45603359304268e-25,3.206160473959343e-29,2.9620599892761582e-33,5.42150979914346e-33,3.3597118358523345e-30,5.421468770091476e-29,5.46304153713907e-27,2.7763900671463525e-32,5.842031834156488e-32,5.573282793249834e-32,3.396827383864609e-30,3.1372944633160044e-31
7.270190469664366e-12,0.0006651577600000001,0.2,0.0,0.0019238984251360445,0.19999715309865765,0.19998809804920928,0.19999993397738403,0.19998400099034577,2.785976111753083e-21,2.9580361164303454e-18,2.922606545586883e-24,4.493684482038475e-33,5.693864809065823e-06,4.6655129401045786e-11,2.4848364839312183e-14,1.5998977648176904e-05,1.1901964322165485e-05,6.600722179401911e-08,1.142095239978169e-12,4.059551042279935e-14,6.796342086095735e-13,4.1408361115723187e-22,3.7742651794750697e-16,4.574046808177482e-22,-6.778540630684348e-23,4.3830941261734533e-23,5.813165305432662e-29,1.1109626286343036e-17,1.0205353974372111e-25,1.4364093246959222e-25,9.389294815754766e-25,4.720540363925323e-25,3.4707546016892256e-29,3.231407412158992e-33,5.890177411952809e-33,3.56175455919647e-30,5.648253995911983e-29,5.8568085951920575e-27,2.9744108645639416e-32,6.176327337503289e-32,5.944756897509874e-32,3.686506185684981e-30,3.3270853438484274e-31
7.3216028627992e-12,0.0006651577600000001,0.2,0.0,0.0019237022187491208,0.19999713357568125,0.19998801616409928,0.1999999336818948,0.1999839260110346,2.876045749197351e-21,3.0357470515462736e-18,3.066671242277203e-24,4.768655979329384e-33,5.732911951347256e-06,4.660006569294309e-11,2.530752828021724e-14,1.6073956348084915e-05,1.198384874208018e-05,6.630336862453303e-08,1.1663308623672355e-12,4.1061466759687326e-14,6.874066837336048e-13,3.9203252484641194e-22,3.8651057864035113e-16,4.716592922592105e-22,-1.453120535717862e-20,4.632283864858863e-23,6.284543342683258e-29,1.152880759148865e-17,1.094584357378069e-25,1.5103550241621084e-25,1.0024344533789697e-24,4.998381921343566e-25,3.7548515819257227e-29,3.522891079581831e-33,6.395264450495185e-33,3.774237665795286e-30,5.883294909022498e-29,6.275394352944912e-27,3.1849751437645625e-32,6.526667765043047e-32,6.337669381632624e-32,3.9981984407730724e-30,3.5269779588464996e-31
7.373015255934032e-12,0.0006651577600000001,0.2,0.0,0.001923506472739641,0.19999711406253237,0.1999879343094636,0.19999993338818842,0.19998385144019118,2.9682728072241595e-21,3.1148352986718006e-18,3.2166735474980736e-24,5.058154004233819e-33,5.7719394518121765e-06,4.654115044205064e-11,2.5771702017303645e-14,1.6148526573393872e-05,1.206570267661139e-05,6.659774328424245e-08,1.1909034420328862e-12,4.1528758758891774e-14,6.952003792922856e-13,4.143823515087016e-22,3.9570122951005193e-16,4.862325826393325e-22,-2.8592587810905964e-23,4.8538668190633303e-23,6.790057659851533e-29,1.1960159119952492e-17,1.1733785230212645e-25,1.5874775048741856e-25,1.0697199303790327e-24,5.290105928301292e-25,4.0597149758190357e-29,3.838135728601732e-33,6.93927942774365e-33,3.9976116229385905e-30,6.126872264907259e-29,6.72013268750484e-27,3.4087782007459653e-32,6.893665482502715e-32,6.75305921119285e-32,4.333368152932379e-30,3.737437871698394e-31
7.419286409755382e-12,0.0006651577600000001,0.2,0.0,0.0019233306931672244,0.19999709650912278,0.19998786066632362,0.19999993312536835,0.199983784673874,3.0531437075728943e-21,3.1873097060822875e-18,3.356879896155807e-24,5.331654076488812e-33,5.807047364972473e-06,4.6484889937438575e-11,2.6193753789823085e-14,1.621529232838652e-05,1.2139345176228842e-05,6.686117387801437e-08,1.2133086881301677e-12,4.195044864036787e-14,7.02232594604952e-13,4.539635816148386e-22,4.0410190228319287e-16,4.996237813886247e-22,1.5182110452792522e-22,5.0785334174299524e-23,7.276012645957634e-29,1.2358978381303197e-17,1.2485670816127513e-25,1.6596938475766422e-25,1.1336663979132548e-24,5.564993284296439e-25,4.352948237623432e-29,4.143598731762354e-33,7.464370442932924e-33,4.20834468217881e-30,6.353630799241939e-29,7.143907312511888e-27,3.622121348944668e-32,7.238727106917484e-32,7.14701959402882e-32,4.656370883124259e-30,3.9362860624683142e-31
7.429697419365185e-12,0.0006651577600000001,0.2,0.0,0.0019232911937528423,0.19999709256070755,0.19998784410001363,0.19999993306643085,0.19998376969664491,3.072486018685271e-21,3.2037945917472822e-18,3.389122324644011e-24,5.394934313498467e-33,5.8149444430511205e-06,4.647181406824036e-11,2.628927728593426e-14,1.6230269430234513e-05,1.21559113409124e-05,6.692024987200746e-08,1.2183878934560926e-12,4.204547461223576e-14,7.038171547683007e-13,4.5474153540688285e-22,4.060075889332345e-16,5.02673342202147e-22,-1.3018491981616038e-22,5.13065364445269e-23,7.389577022665523e-29,1.2450115816199717e-17,1.266063533397803e-25,1.6763175753196912e-25,1.1485114756251252e-24,5.628498701674123e-25,4.421496201321539e-29,4.215308357570053e-33,7.587365004550692e-33,4.2570629741579875e-30,6.405659085894955e-29,7.242438539106197e-27,3.671738849885863e-32,7.31834382130421e-32,7.238373044999636e-32,4.731960003131671e-30,3.982297566611955e-31
7.450519438584793e-12,0.0006651577600000001,0.2,0.0,0.001923212250983878,0.1999970846650931,0.199987810971135,0.1999999329487725,0.19998373979185702,3.111444620030639e-21,3.2369456563888366e-18,3.454390204549099e-24,5.5234571498995946e-33,5.830736168831788e-06,4.644520671710781e-11,2.648094424404246e-14,1.6260173962842263e-05,1.2189039927593891e-05,6.70381866200341e-08,1.2285883454689609e-12,4.223568607424018e-14,7.069888039217958e-13,4.54111227873737e-22,4.0983506029689325e-16,5.088123431345035e-22,1.0442535573722499e-23,5.2353259077014705e-23,7.62150645978511e-29,1.2633951894085052e-17,1.3017117299320189e-25,1.7099853314414538e-25,1.178717622392186e-24,5.757370698513865e-25,4.5615136614186443e-29,4.362128592696854e-33,7.838875899394432e-33,4.35596607462289e-30,6.5108447789283e-29,7.443098882881334e-27,3.7728019288546584e-32,7.479797437143121e-32,7.424139448483298e-32,4.8864521070969704e-30,4.075752455288077e-31
7.492163477024008e-12,0.0006651577600000001,0.2,0.0,0.001923054589187924,0.1999970688787344,0.19998774472833658,0.19999993271431946,0.1999836801804617,3.190465135843446e-21,3.303973794462022e-18,3.588104729910657e-24,5.788512557274149e-33,5.862309886650875e-06,4.6390185447400517e-11,2.6866761117330226e-14,1.6319784844181616e-05,1.2255282136789983e-05,6.727320154914447e-08,1.2491579272233156e-12,4.26167429441499e-14,7.133421472520148e-13,4.491007375271911e-22,4.175575813265249e-16,5.212522320136015e-22,2.652086378645131e-23,5.450495515049384e-23,8.105131596187318e-29,1.3007925310882008e-17,1.3756959586567152e-25,1.7790286438530227e-25,1.2412421175973712e-24,6.022698597884108e-25,4.853578970066886e-29,4.6698266282467344e-33,8.364676249719107e-33,4.559754018247852e-30,6.725804206533629e-29,7.859162887020064e-27,3.9824256098719614e-32,7.811739875075532e-32,7.808180274095881e-32,5.209091691773509e-30,4.2685108913401435e-31
7.529643111619302e-12,0.0006651577600000001,0.2,0.0,0.0019229129478623,0.19999705467657306,0.1999876851268608,0.19999993250429265,0.19998362675535142,3.2628533062468664e-21,3.3651058863043128e-18,3.712148150288264e-24,6.0364488575266176e-33,5.89071511709595e-06,4.6338631663429066e-11,2.721683165086574e-14,1.637320948799178e-05,1.2314883076176875e-05,6.748373994834638e-08,1.2678636437492438e-12,4.296041040083227e-14,7.19071498199795e-13,4.639188840147597e-22,4.245848407765924e-16,5.326341275582067e-22,-4.979725824982801e-23,5.650670602850639e-23,8.563833243626344e-29,1.3351773457059047e-17,1.4454531292191568e-25,1.843156673276251e-25,1.3000012499630297e-24,6.27036064287422e-25,5.130706163026033e-29,4.9635134510296836e-33,8.864978787823301e-33,4.750166458045487e-30,6.924611822320259e-29,8.25099036172344e-27,4.179930843374885e-32,8.12103320978739e-32,8.168506942662606e-32,5.51567802446124e-30,4.448854279660562e-31
7.563374782755067e-12,0.0006651577600000001,0.2,0.0,0.0019227856759382875,0.19999704189914144,0.1999876314993279,0.19999993231605964,0.19998357885440887,3.3290419434228547e-21,3.420791590985372e-18,3.826854762272414e-24,6.26743334297383e-33,5.9162708033840275e-06,4.6290607933730255e-11,2.7534196103807998e-14,1.6421110007556667e-05,1.236851012138727e-05,6.767243812555314e-08,1.2848559252688451e-12,4.327028544853468e-14,7.242370015595783e-13,4.841120129267393e-22,4.309714790433223e-16,5.430296398713572e-22,2.0844989760347762e-22,5.835720989584113e-23,8.996508191517925e-29,1.3667208638947148e-17,1.5109043343706565e-25,1.9025222100444684e-25,1.3549733240933665e-24,6.500645008106221e-25,5.392202175983064e-29,5.2421034849772444e-33,9.338245341437617e-33,4.9273823558321766e-30,7.107974247446887e-29,8.618233280867949e-27,4.365128647719658e-32,8.40816669433981e-32,8.505103334593646e-32,5.805345814169279e-30,4.61690168320031e-31
7.597106453890832e-12,0.0006651577600000001,0.2,0.0,0.0019226585978597457,0.19999702912599365,0.19998757788485613,0.19999993212857317,0.1999835311249381,3.396224486918666e-21,3.477136461220181e-18,3.944528580255703e-24,6.50606245216789e-33,5.9418179279650805e-06,4.624106445851061e-11,2.7853744233429884e-14,1.64688390524122e-05,1.2422124100915182e-05,6.78603942900388e-08,1.3019977167460203e-12,4.358069948534923e-14,7.294110270484598e-13,4.916920728981991e-22,4.3741826736860894e-16,5.535706664227856e-22,-4.1962528430423515e-22,6.027057622732787e-23,9.448767835314507e-29,1.398837349936133e-17,1.578976208016031e-25,1.9634863197730656e-25,1.4119901933681682e-24,6.738114588987217e-25,5.665623097087064e-29,5.53485568973004e-33,9.834265722076123e-33,5.110290477632468e-30,7.295635643427238e-29,8.999785653398813e-27,4.557632067685226e-32,8.703812604986591e-32,8.853719455270006e-32,6.108588050299339e-30,4.790549224704999e-31
7.630838125026596e-12,0.0006651577600000001,0.2,0.0,0.0019225317130310536,0.19999701635713696,0.19998752428343744,0.19999993194183027,0.19998348356633938,3.464410027198804e-21,3.534140746463318e-18,4.065230072383268e-24,6.752548846952558e-33,5.967356476005466e-06,4.6190020559836675e-11,2.817547967316905e-14,1.6516397222218848e-05,1.2475725022674642e-05,6.804761130477413e-08,1.3192896382795972e-12,4.389164760178778e-14,7.345934911786988e-13,4.929043913106829e-22,4.4392392877210384e-16,5.642578153679154e-22,-5.451146705290057e-22,6.222966396432853e-23,9.921397067737458e-29,1.4315337946600085e-17,1.6497594706367797e-25,2.0260834364510824e-25,1.4711167402930382e-24,6.982951879834076e-25,5.951447533050887e-29,5.842414174722034e-33,1.0354010966928737e-32,5.299043746994371e-30,7.487691697027343e-29,9.396122932451234e-27,4.757693801789412e-32,9.008171600036412e-32,9.214715887317363e-32,6.425961768768578e-30,4.969958930645452e-31
7.66456979616236e-12,0.0006651577600000001,0.2,0.0,0.0019224050208587046,0.1999970035925788,0.19998747069506403,0.1999999317558281,0.1999834361780152,3.533607811209779e-21,3.591795330387926e-18,4.189021649756748e-24,7.007109848695868e-33,5.992886432676998e-06,4.613749555870786e-11,2.849940601485073e-14,1.6563785114542545e-05,1.2529312894561086e-05,6.823409202168679e-08,1.3367323094082412e-12,4.420312491453611e-14,7.397843109361418e-13,5.00763803220802e-22,4.504877757281075e-16,5.750915920842249e-22,6.307343793278132e-22,6.422523190728967e-23,1.0415207474013735e-28,1.464817222494819e-17,1.723347494461435e-25,2.0903485331933017e-25,1.5324196619275148e-24,7.23534273976396e-25,6.25017060501914e-29,6.16544884015663e-33,1.0898488139796759e-32,5.49379837721453e-30,7.684239864755332e-29,9.807733480850149e-27,4.965574049879345e-32,9.321447559817806e-32,9.588461693950414e-32,6.758043467054823e-30,5.155296790285226e-31
