Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),CH3X(33)
0.7540238338354095,0.002771490666666666,0.2,0.0,0.007995417242274568,0.10195602000872414,0.1999999993743965,0.17549073221061487,0.24893680868860066,1.302012583191541e-11,8.203904564409272e-09,9.035630371273058e-10,6.817718444062344e-14,7.943738803392859e-05,3.199575972080528e-11,2.7262755798715048e-12,7.073539821360874e-05,1.0834643885105405e-05,6.797321717771958e-08,3.980425868745732e-09,1.1303622047206335e-13,4.262198400749464e-13,1.624653473434695e-16,2.817221816049586e-11,1.4631119193367963e-16,5.856504518119272e-20,2.486573317102362e-12,0.024498352325611695,1.5582797910366741e-10,1.841996040208435e-10
0.7550225331830166,0.002771490666666666,0.2,0.0,0.007995442545701604,0.10188962765988646,0.19999999937356516,0.17547413792967415,0.2489699969471765,1.3015519000462474e-11,8.202477104355402e-09,9.028108386518231e-10,6.807876815074643e-14,7.941177088129915e-05,3.2020344363186735e-11,2.7260077194982185e-12,7.074505254597252e-05,1.0825312234327083e-05,6.796700495951905e-08,3.978010477722997e-09,1.1298908616115822e-13,4.260433427541447e-13,1.6243760885350338e-16,2.8162340560281214e-11,1.462122678330645e-16,5.857138935191573e-20,2.48451225492355e-12,0.024514955950199296,1.5572320676918195e-10,1.8396383890503297e-10
0.7560212325306237,0.002771490666666666,0.2,0.0,0.00799546782250519,0.1018233180003857,0.19999999937273386,0.1754575643126122,0.24900314387473735,1.3010917098863504e-11,8.201050624848919e-09,9.020598341891319e-10,6.798055715947931e-14,7.938617710529599e-05,3.2044930318913665e-11,2.725739543080272e-12,7.07546949581448e-05,1.0815995738916514e-05,6.796080047780858e-08,3.975598356924156e-09,1.129420052956014e-13,4.2586704408188233e-13,1.624098890393557e-16,2.815247346770196e-11,1.4611347548270767e-16,5.857772675336137e-20,2.4824544552006573e-12,0.024531538895738867,1.5561857320541989e-10,1.837285592375177e-10
0.7570199318782308,0.002771490666666666,0.2,0.0,0.007995493072737194,0.10175709087101262,0.19999999937190255,0.1754410113196498,0.24903624955085613,1.300632011758655e-11,8.199625124772923e-09,9.013100199006613e-10,6.788255100126842e-14,7.936060666809088e-05,3.206951766517683e-11,2.7254710264269745e-12,7.076432547298997e-05,1.0806694361999e-05,6.795460371776204e-08,3.973189499028287e-09,1.1289497777371526e-13,4.256909436829481e-13,1.6238218788005883e-16,2.8142616862597737e-11,1.4601481460555735e-16,5.858405739940763e-20,2.4803999072526915e-12,0.02454810120204667,1.5551407812201907e-10,1.834937634715757e-10
0.7579187612910772,0.002771490666666666,0.2,0.0,0.007995515775270063,0.10169755688659332,0.19999999937115437,0.17542613122679693,0.24906600945497506,1.300218703319178e-11,8.198343010776812e-09,9.006362018582163e-10,6.779452020663997e-14,7.93376131980874e-05,3.209164750510096e-11,2.7252290625663202e-12,7.077298278298418e-05,1.079833601867611e-05,6.794903322352105e-08,3.971024310790053e-09,1.1285269852904204e-13,4.255326225381509e-13,1.623572727614836e-16,2.813375486750142e-11,1.4592613199538014e-16,5.858974921352019e-20,2.478553586882058e-12,0.024562989664002693,1.5542015070621952e-10,1.832828598148981e-10
0.7588175907039235,0.002771490666666666,0.2,0.0,0.007995538456359409,0.10163808950749968,0.1999999993704062,0.17541126777848032,0.2490957360674159,1.2998057919156904e-11,8.197061687814675e-09,8.999633437734297e-10,6.770665461107426e-14,7.931463857449526e-05,3.211377845013771e-11,2.724986834444556e-12,7.078163049119589e-05,1.0789989864865728e-05,6.794346896109766e-08,3.968861754625861e-09,1.128104623368706e-13,4.253744614196634e-13,1.6233237271032541e-16,2.812490133513603e-11,1.4583755545102254e-16,5.859543557085288e-20,2.476709889443222e-12,0.024577861469221817,1.5532633501141812e-10,1.8307234602561033e-10
0.7597164201167699,0.002771490666666666,0.2,0.0,0.007995561116042712,0.10157868861855136,0.199999999369658,0.1753964209459215,0.2491254294457459,1.2993932768485652e-11,8.195781155112236e-09,8.992914436188759e-10,6.761895387592221e-14,7.929168276992684e-05,3.2135910494540284e-11,2.7247443436959257e-12,7.079026861416644e-05,1.07816558739604e-05,6.793791091976517e-08,3.966701825358212e-09,1.1276826912364766e-13,4.2521646005620136e-13,1.6230748771227118e-16,2.8116056250670206e-11,1.4574908477183398e-16,5.860111647985668e-20,2.474868809341792e-12,0.024592716646509173,1.5523263082730577e-10,1.8286222109517913e-10
0.7606152495296162,0.002771490666666666,0.2,0.0,0.007995583754357402,0.10151935410484575,0.19999999936890983,0.1753815907004113,0.24915508964739339,1.298981157418325e-11,8.194501411618615e-09,8.986204982692839e-10,6.753141766277635e-14,7.926874575705424e-05,3.215804372557246e-11,2.7245015652735576e-12,7.079889716839804e-05,1.0773334019362996e-05,6.793235908882306e-08,3.964544517706746e-09,1.1272611881599968e-13,4.2505861817673215e-13,1.622826177475838e-16,2.8107219599244123e-11,1.456607197567726e-16,5.860679194961938e-20,2.473030338032269e-12,0.0246075552246005,1.5513903794314578e-10,1.8265248387192752e-10
0.7615140789424626,0.002771490666666666,0.2,0.0,0.007995606371340754,0.10146008585175659,0.19999999936816165,0.1753667770133096,0.24918471672964856,1.2985694329069577e-11,8.193222456272514e-09,8.97950506390656e-10,6.744404563347978e-14,7.924582750860881e-05,3.2180178085662926e-11,2.724258519220036e-12,7.080751617035218e-05,1.0765024274627716e-05,6.792681345759587e-08,3.962389826657168e-09,1.1268401134073077e-13,4.249009355113189e-13,1.622577627965647e-16,2.8098391365569554e-11,1.455724602049566e-16,5.86124619859196e-20,2.4711944719897184e-12,0.024622377232162394,1.5504555614835003e-10,1.8244313345827573e-10
0.762412908355309,0.002771490666666666,0.2,0.0,0.007995628967029923,0.10140088374493274,0.19999999936741342,0.17535197985604495,0.24921431074966427,1.2981581026171826e-11,8.191944288346192e-09,8.972814666242448e-10,6.735683745013613e-14,7.922292799738045e-05,3.220231351886268e-11,2.7240152234805997e-12,7.081612563645123e-05,1.0756726613409533e-05,6.792127401543325e-08,3.960237747154965e-09,1.1264194662482213e-13,4.247434117908111e-13,1.6223292284587638e-16,2.8089571534858766e-11,1.4548430591749356e-16,5.86181265963523e-20,2.4693612074807886e-12,0.02463718269779263,1.5495218523444615e-10,1.8223416894631114e-10
0.7633117377681553,0.002771490666666666,0.2,0.0,0.007995651541462053,0.10134174767029809,0.1999999993666652,0.17533719920011484,0.24924387176445575,1.2977471658713791e-11,8.190666906773555e-09,8.96613375259327e-10,6.726979277510797e-14,7.920004719621848e-05,3.222445015587943e-11,2.7237716368130466e-12,7.082472558307898e-05,1.0748441009335132e-05,6.791574075171132e-08,3.958088273851671e-09,1.1259992459543329e-13,4.2458604674607403e-13,1.622080978752695e-16,2.8080760092763563e-11,1.4539625669582286e-16,5.862378579198903e-20,2.4675305342199377e-12,0.024651971650020213,1.5485892499331428e-10,1.8202558910357304e-10
0.7642105671810017,0.002771490666666666,0.2,0.0,0.007995674094674119,0.1012826775140844,0.199999999365917,0.17532243501709338,0.2492733998308844,1.2973366219477389e-11,8.189390310517128e-09,8.959462313244367e-10,6.718291127105991e-14,7.917718507804466e-05,3.224658791251138e-11,2.7235277884354635e-12,7.083331602657392e-05,1.0740167436201367e-05,6.791021365583396e-08,3.955941401838403e-09,1.1255794517992416e-13,4.244288401092475e-13,1.621832878655989e-16,2.807195702389173e-11,1.4530831234020177e-16,5.862943957738594e-20,2.465702449747609e-12,0.024666744117297166,1.5476577521554127e-10,1.8181739309394025e-10
0.7650195136525634,0.002771490666666666,0.2,0.0,0.007995694374452317,0.10122957063988235,0.19999999936524362,0.17530916131325955,0.24929994696673122,1.2969674677102598e-11,8.188242044660692e-09,8.953466101746861e-10,6.710485714996979e-14,7.915662512328954e-05,3.226651285109546e-11,2.723308102221046e-12,7.084103931402063e-05,1.0732731485220196e-05,6.790524453430948e-08,3.954011436916914e-09,1.1252020008090166e-13,4.2428748935378043e-13,1.6216097163607033e-16,2.8064041408940428e-11,1.4522925191732755e-16,5.863452336541174e-20,2.464059382565464e-12,0.024680025266686723,1.5468203469055775e-10,1.8163034404454023e-10
0.7658284601241251,0.002771490666666666,0.2,0.0,0.007995714637098986,0.10117651698507311,0.19999999936457025,0.17529590090887473,0.24932646750163343,1.2965986305987156e-11,8.187094413575803e-09,8.9474775307847e-10,6.7026934678787e-14,7.913608026019573e-05,3.2286438716036475e-11,2.7230881993615778e-12,7.084875492899506e-05,1.0725305239094295e-05,6.790028039248389e-08,3.9520835711822465e-09,1.1248248938768813e-13,4.2414626649754254e-13,1.6213866750008665e-16,2.805613255380793e-11,1.4515027613202105e-16,5.863960278405301e-20,2.4624184030593927e-12,0.02469329310691356,1.5459838332230412e-10,1.814436043423725e-10
0.7666374065956868,0.002771490666666666,0.2,0.0,0.007995734882640911,0.10112351646723002,0.19999999936389687,0.17528265378334396,0.24935296147678804,1.2962301101053285e-11,8.185947416509702e-09,8.941496584680881e-10,6.694914361211912e-14,7.911555046911862e-05,3.2306365513026655e-11,2.722868078603273e-12,7.085646288333534e-05,1.0717888678849938e-05,6.789532122268e-08,3.950157800946553e-09,1.1244481304765309e-13,4.240051713462818e-13,1.6211637544357071e-16,2.8048230447700946e-11,1.4507138484028363e-16,5.864467783870752e-20,2.460779506971129e-12,0.024706547658591545,1.5451482095982082e-10,1.8125717325904936e-10
0.7674463530672485,0.002771490666666666,0.2,0.0,0.007995755111104806,0.10107056900413612,0.19999999936322344,0.17526941991612482,0.24937942893328713,1.2958619057248032e-11,8.184801052780593e-09,8.935523250596852e-10,6.687148370479603e-14,7.90950357304649e-05,3.232629322882406e-11,2.722647745545975e-12,7.086416318884927e-05,1.0710481785581307e-05,6.789036701723985e-08,3.948234122559801e-09,1.1240717100830288e-13,4.238642037063431e-13,1.62094095453847e-16,2.804033507988348e-11,1.4499257789875797e-16,5.864974853464723e-20,2.4591426908152655e-12,0.024719788942282078,1.5443134745282492e-10,1.8107105010605585e-10
0.7682552995388102,0.002771490666666666,0.2,0.0,0.007995775322517306,0.10101767451373903,0.19999999936255003,0.1752561992867159,0.24940586991214062,1.2954940169582055e-11,8.183655321756306e-09,8.929557514280377e-10,6.679395471182723e-14,7.907453602468317e-05,3.2346221861854576e-11,2.7224272019256063e-12,7.087185585732111e-05,1.0703084540421476e-05,6.78854177685209e-08,3.946312532350763e-09,1.1236956321725262e-13,4.2372336338445924e-13,1.6207182751917756e-16,2.8032446439765437e-11,1.4491385516467937e-16,5.865481487773844e-20,2.4575079506882976e-12,0.024733016978505447,1.5434796265166112e-10,1.8088523417496293e-10
0.7690642460103719,0.002771490666666666,0.2,0.0,0.007995795516905036,0.1009648329141317,0.19999999936187662,0.17524299187465212,0.24943228445428564,1.295126443305249e-11,8.182510222722101e-09,8.923599358523344e-10,6.671655638838218e-14,7.905405133224057e-05,3.2366151429924824e-11,2.722206442144358e-12,7.087954090051456e-05,1.0695696924538443e-05,6.788047346889411e-08,3.944393026629657e-09,1.1233198962220726e-13,4.235826501875829e-13,1.6204957162619504e-16,2.8024564516721387e-11,1.4483521649524214e-16,5.865987687385721e-20,2.455875281883203e-12,0.024746231787745546,1.5426466640662148e-10,1.8069972471954327e-10
0.7698731924819336,0.002771490666666666,0.2,0.0,0.00799581569429451,0.1009120441236456,0.19999999936120322,0.17522979765952806,0.24945867260054022,1.2947591842623863e-11,8.181365754932727e-09,8.917648768276918e-10,6.663928848989799e-14,7.903358163366778e-05,3.238608193478744e-11,2.7219854660962368e-12,7.088721833015891e-05,1.0688318919162461e-05,6.787553411075249e-08,3.942475601752796e-09,1.1229445017102921e-13,4.234420639232878e-13,1.6202732776096296e-16,2.8016689300047985e-11,1.4475666174784962e-16,5.866493452824361e-20,2.454244680312891e-12,0.02475943339042665,1.5418145856821123e-10,1.8051452102628209e-10
0.7706821389534954,0.002771490666666666,0.2,0.0,0.007995835854712174,0.10085930806075821,0.1999999993605298,0.17521661662097465,0.2494850343916495,1.2943922393294687e-11,8.180221917764894e-09,8.911705733050251e-10,6.656215077198024e-14,7.901312690952943e-05,3.240601334904903e-11,2.7217642848573804e-12,7.089488815796216e-05,1.0680950505586412e-05,6.787059968650224e-08,3.940560254127243e-09,1.122569448116755e-13,4.2330160439964154e-13,1.6200509591195714e-16,2.8008820779120384e-11,1.446781907806324e-16,5.86699878460019e-20,2.452616143140084e-12,0.024772621806936474,1.540983389877057e-10,1.8032962244477322e-10
0.7714910854250571,0.002771490666666666,0.2,0.0,0.007995855998184415,0.1008066246441694,0.1999999993598564,0.17520344873867846,0.24951136986824735,1.2940256080160542e-11,8.17907871064963e-09,8.905770238305182e-10,6.648514299049306e-14,7.899268714043676e-05,3.242594567613909e-11,2.721542898937196e-12,7.090255039560077e-05,1.0673591665153246e-05,6.786567018857055e-08,3.9386469801064755e-09,1.1221947349224744e-13,4.2316127142515437e-13,1.61982876068669e-16,2.8000958943533105e-11,1.4459980345247796e-16,5.867503683331197e-20,2.4509896663715018e-12,0.024785797057607174,1.540153075171805e-10,1.8014502826889348e-10
0.7723000318966188,0.002771490666666666,0.2,0.0,0.007995876124737619,0.10075399379269562,0.199999999359183,0.1751902939923551,0.24953767907090943,1.2936592898261516e-11,8.177936132777364e-09,8.89984226151362e-10,6.640826490144257e-14,7.897226230700556e-05,3.2445878969535605e-11,2.7213212890136455e-12,7.091020505473507e-05,1.066624237921245e-05,6.786074560939558e-08,3.936735775979112e-09,1.121820361609142e-13,4.2302106480831496e-13,1.619606682158319e-16,2.7993103782749284e-11,1.4452149962161296e-16,5.868008149639374e-20,2.449365243823137e-12,0.024798959162741704,1.5393236400799654e-10,1.7996073768606137e-10
0.7731089783681805,0.002771490666666666,0.2,0.0,0.007995896234398055,0.10070141542537754,0.1999999993585096,0.17517715236177642,0.24956396204009923,1.2932932842504082e-11,8.176794183251394e-09,8.893921788213993e-10,6.633151626110205e-14,7.895185238992378e-05,3.246581322241425e-11,2.72109945639138e-12,7.091785214699266e-05,1.0658902629183555e-05,6.785582594143592e-08,3.9348266381667184e-09,1.1214463276599548e-13,4.22880984358353e-13,1.619384723365462e-16,2.798525528592711e-11,1.4444327914609255e-16,5.868512183943367e-20,2.447742871603842e-12,0.024812108142586973,1.5384950831132213e-10,1.7977674999912952e-10
0.7739179248397422,0.002771490666666666,0.2,0.0,0.007995916327191887,0.10064888946136463,0.1999999993578362,0.17516402382674112,0.2495902188162261,1.292927590795574e-11,8.175652861648795e-09,8.888008818686187e-10,6.625489682588688e-14,7.893145736991183e-05,3.2485748339412307e-11,2.7208774387249145e-12,7.092549168398441e-05,1.0651572396590934e-05,6.78509111771595e-08,3.932919563219543e-09,1.1210726325588582e-13,4.227410298852596e-13,1.6191628842326797e-16,2.7977413442594667e-11,1.4436514188613497e-16,5.869015786687943e-20,2.4461225498627328e-12,0.024825244017362635,1.5376674028063137e-10,1.7959306471146123e-10
0.7747268713113039,0.002771490666666666,0.2,0.0,0.007995936403145242,0.10059641582004653,0.19999999935716273,0.17515090836710812,0.24961644943957909,1.292562208997096e-11,8.174512167709521e-09,8.882103337885744e-10,6.617840635250536e-14,7.891107722772089e-05,3.2505684340618387e-11,2.720655234242207e-12,7.093312367728805e-05,1.0644251662986825e-05,6.784600130905753e-08,3.931014547468679e-09,1.120699275791308e-13,4.226012011992113e-13,1.6189411647152242e-16,2.7969578242924215e-11,1.4428708770338292e-16,5.869518958690344e-20,2.444504274401764e-12,0.024838366807228302,1.5368405977091202e-10,1.7940968111274774e-10
0.7755358177828656,0.002771490666666666,0.2,0.0,0.007995956462284385,0.10054399442095166,0.1999999993564893,0.175137805962771,0.24964265395037813,1.2921971383380539e-11,8.173372100105682e-09,8.87620530102424e-10,6.610204459784493e-14,7.88907119441002e-05,3.252562141043334e-11,2.7204327679778836e-12,7.094074813846339e-05,1.063694040981378e-05,6.784109632963491e-08,3.929111587056995e-09,1.1203262568434797e-13,4.224614981096216e-13,1.6187195645579211e-16,2.7961749675893942e-11,1.442091164543444e-16,5.870021700507976e-20,2.4428880329092562e-12,0.02485147653230894,1.5360146663165535e-10,1.7922659809448284e-10
0.7761298290376504,0.002771490666666666,0.2,0.0,0.00799597118106496,0.10050553448568422,0.1999999993559948,0.17512819313845232,0.24966187937903941,1.2919292639444466e-11,8.172535344228555e-09,8.871879109387776e-10,6.604605380654424e-14,7.887576711959194e-05,3.2540261803581324e-11,2.7202692916668283e-12,7.094634200844656e-05,1.0631577765859693e-05,6.78374977004902e-08,3.927715545718566e-09,1.120052562981612e-13,4.223589936739863e-13,1.6185569189749222e-16,2.7956005358356262e-11,1.441519147147941e-16,5.870390591207884e-20,2.4417025211784092e-12,0.024861094726234777,1.5354087384872854e-10,1.7909235106567762e-10
0.7767238402924351,0.002771490666666666,0.2,0.0,0.007995985890803574,0.10046710264436944,0.1999999993555003,0.1751185873347963,0.2496810907653238,1.2916615568635748e-11,8.171698925568446e-09,8.867556930678316e-10,6.599013219328279e-14,7.886083028891228e-05,3.255490269518796e-11,2.720105706197279e-12,7.095193182788487e-05,1.062622021663019e-05,6.78339017003291e-08,3.926320609398593e-09,1.1197790507931167e-13,4.222565567835571e-13,1.6183943376589287e-16,2.7950264607510266e-11,1.4409475756363982e-16,5.870759250410666e-20,2.440518105981035e-12,0.024870705894398593,1.5348032804024612e-10,1.7895826563453218e-10
0.7773178515472199,0.002771490666666666,0.2,0.0,0.007996000591510514,0.10042869886532564,0.19999999935500581,0.175108988543887,0.24970028812506578,1.2913940168992458e-11,8.170862843900707e-09,8.863238757964061e-10,6.593427966203816e-14,7.884590144449096e-05,3.256954409165851e-11,2.719942008876433e-12,7.095751760132879e-05,1.062086775487026e-05,6.783030832620038e-08,3.924926776677328e-09,1.119505720075767e-13,4.2215418736364063e-13,1.6182318205685337e-16,2.7944527419185258e-11,1.440376449455397e-16,5.871127678318488e-20,2.439334785443044e-12,0.024880310044723533,1.534198291481809e-10,1.788243415118161e-10
0.7779118628020046,0.002771490666666666,0.2,0.0,0.00799601528319603,0.10039032311691883,0.19999999935451132,0.17509939675782038,0.2497194714740761,1.2911266438581812e-11,8.170027098935698e-09,8.858924585629616e-10,6.58784961168516e-14,7.883098057876902e-05,3.258418599312902e-11,2.7197782000157287e-12,7.096309933332179e-05,1.0615520373347717e-05,6.782671757515703e-08,3.92353404614604e-09,1.119232570627649e-13,4.220518853397178e-13,1.6180693676494774e-16,2.793879378927596e-11,1.4398057680549952e-16,5.871495875146881e-20,2.438152558029003e-12,0.024889907185120855,1.5335937711487494e-10,1.7869057842549252e-10
