Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107)
1.681557677156087e-08,0.0004434385066666667,0.2,0.0,7.202851642463817e-06,0.19999964365131834,0.1987037860507955,0.2000000101952344,0.19999908897115037,4.257191632772704e-18,1.1493859066680214e-14,4.624676682786826e-16,1.5061951481043974e-24,7.323435717759748e-07,2.4998330159978134e-19,8.794840089657774e-15,9.005760708560666e-07,0.001296202240755494,2.5622321318538424e-10,1.2541310758128032e-09,1.8902770823946817e-15,1.486002805674807e-12,2.068226261042885e-20,1.813264478587583e-14,1.5510102236422562e-19,-7.668191202794638e-21,1.8181042159383967e-15,4.453222061543753e-15,1.0362139015585364e-12,1.2296818423759375e-13,6.829201888658798e-16,5.49962629458141e-14,2.1320232753523187e-20
1.6881860573242418e-08,0.0004434385066666667,0.2,0.0,7.202341643023864e-06,0.19999964492832853,0.19870378292627452,0.20000001020418318,0.1999990890270597,4.299588201791543e-18,1.1568098786859852e-14,4.675098839152027e-16,1.5164059728954888e-24,7.298028426421358e-07,2.5085721143939598e-19,8.840530540137772e-15,9.005112286559818e-07,0.0012962053517808572,2.562061360869142e-10,1.258684861978616e-09,1.8836859096414185e-15,1.4887681492890357e-12,2.079080332767587e-20,1.826453702080691e-14,1.5522103721561378e-19,1.0762655793249427e-22,1.8321403530376783e-15,4.498334889959192e-15,1.0403490122199728e-12,1.242984009882859e-13,6.915991990920176e-16,5.5273910272876015e-14,2.1538300268865516e-20
1.6948144374923967e-08,0.0004434385066666667,0.2,0.0,7.201840223904693e-06,0.19999964619204727,0.19870377983802504,0.20000001021314798,0.1999990890818538,4.342292816651123e-18,1.1642726799683864e-14,4.725909789488067e-16,1.5266618333633149e-24,7.272887217767076e-07,2.517384839912898e-19,8.886437983292189e-15,9.004474853419528e-07,0.0012962084265112496,2.5618935738895876e-10,1.2632458397735517e-09,1.8771644878752567e-15,1.4915156189600784e-12,2.089951878149567e-20,1.8397116984629747e-14,1.553432941590686e-19,1.47412400642207e-20,1.846258203662362e-15,4.543881996071049e-15,1.0444945397611434e-12,1.2563879772606608e-13,7.003541747727038e-16,5.555225472200115e-14,2.1758625586897223e-20
1.7014428176605516e-08,0.0004434385066666667,0.2,0.0,7.2013471780630055e-06,0.19999964744265855,0.1987037767854451,0.20000001022212868,0.19999908913555958,4.3853070802321435e-18,1.1717743617006668e-14,4.777111796572167e-16,1.5369629932193584e-24,7.248008410257143e-07,2.5262721176596294e-19,8.932563086328214e-15,9.003848141575329e-07,0.0012962114655486773,2.561728697639529e-10,1.2678139652540025e-09,1.8707118318229136e-15,1.4942453240049818e-12,2.1008279341310578e-20,1.8530385462115177e-14,1.5546776181107058e-19,-1.181741625222338e-20,1.8604581634024993e-15,4.589867029796966e-15,1.0486505576758642e-12,1.2698943369648996e-13,7.091855440809846e-16,5.583130631185601e-14,2.1981276920914293e-20
1.7080711978287065e-08,0.0004434385066666667,0.2,0.0,7.20086230528481e-06,0.19999964868034306,0.19870377376794726,0.2000000102311252,0.199999089188203,4.428632597483804e-18,1.1793149762118824e-14,4.828707134168461e-16,1.547309715790646e-24,7.223388388687499e-07,2.5352346992129396e-19,8.978906519125314e-15,9.00323189236558e-07,0.001296214469480792,2.5615666612763557e-10,1.2723891944688072e-09,1.8643269769114047e-15,1.4969573751713617e-12,2.1117242371178486e-20,1.8664343152118317e-14,1.555944169471429e-19,-1.9938508944225644e-20,1.87474063121152e-15,4.6362936750819575e-15,1.0528171387927293e-12,1.283503684299197e-13,7.180937367892259e-16,5.611107502784138e-14,2.2206307297981753e-20
1.7146995779968614e-08,0.0004434385066666667,0.2,0.0,7.200385411901829e-06,0.19999964990527827,0.19870377078495782,0.20000001024013753,0.1999990892398092,4.472270975618594e-18,1.1868945971936827e-14,4.880698087085716e-16,1.5577022641941015e-24,7.199023602678113e-07,2.544271900851137e-19,9.025468977218906e-15,9.002625855661999e-07,0.0012962174388813617,2.56140739629968e-10,1.2769714837000235e-09,1.858008976551189e-15,1.4996518857708872e-12,2.122653645427033e-20,1.8798991493571012e-14,1.5572323366641774e-19,3.893534848354669e-20,1.889106011265104e-15,4.6831656502154e-15,1.0569943552720597e-12,1.2972166173877038e-13,7.270791890590655e-16,5.639157080493212e-14,2.243364168348667e-20
1.7213279581650163e-08,0.0004434385066666667,0.2,0.0,7.199916310521555e-06,0.19999965111763832,0.19870376783591667,0.20000001024916544,0.19999908929040242,4.516223824465678e-18,1.194513277731511e-14,4.933086951161833e-16,1.5681409012563196e-24,7.174910565281332e-07,2.5533847127287674e-19,9.072251132208813e-15,9.00202978951293e-07,0.0012962203743107177,2.5612508364291146e-10,1.2815607898449438e-09,1.8517568971024245e-15,1.5023289631614179e-12,2.133575048930894e-20,1.893433164956216e-14,1.558541925287367e-19,1.1034250074825379e-20,1.9035546986436533e-15,4.73048670810525e-15,1.0611822786395778e-12,1.311033737237372e-13,7.361423363253156e-16,5.6672803563877725e-14,2.266334990224973e-20
1.727956338333171e-08,0.0004434385066666667,0.2,0.0,7.1994548197700935e-06,0.19999965231759453,0.1987037649202766,0.20000001025820896,0.19999908934000626,4.5604927557571444e-18,1.2021710401453303e-14,4.985876033210604e-16,1.5786258896342992e-24,7.151045851589651e-07,2.562574187681303e-19,9.119253621224866e-15,9.00144345980251e-07,0.0012962232763161904,2.5610969175133846e-10,1.2861570696704583e-09,1.845569825308115e-15,1.5049887131047679e-12,2.1444924461328032e-20,1.9070363580683944e-14,1.559872665226303e-19,-8.779833239592722e-20,1.918087087142028e-15,4.7782606364279956e-15,1.0653809797778227e-12,1.324955647767737e-13,7.452836093339815e-16,5.695478322039098e-14,2.2895516518592732e-20
1.734584718501326e-08,0.0004434385066666667,0.2,0.0,7.1990007640473125e-06,0.19999965350531493,0.19870376203750298,0.20000001026726788,0.19999908938864341,4.605079382861833e-18,1.2098679712685494e-14,5.039067651163438e-16,1.5891574916501247e-24,7.127426097254223e-07,2.5718392604765553e-19,9.16647715823542e-15,9.000866639936761e-07,0.0012962261454325195,2.5609455774958575e-10,1.290760279593541e-09,1.839446871305615e-15,1.5076312535708307e-12,2.1554854144063435e-20,1.9207088382890653e-14,1.5612243407529306e-19,4.130285047998282e-20,1.9327035929300536e-15,4.82649125797356e-15,1.069590528926443e-12,1.338982955663402e-13,7.545034524190649e-16,5.723751960305236e-14,2.313003475685224e-20
1.741213098669481e-08,0.0004434385066666667,0.2,0.0,7.198553973293829e-06,0.19999965468096476,0.19870375918707348,0.2000000102763422,0.19999908943633588,4.6499853223310106e-18,1.2176041742998752e-14,5.092664134138662e-16,1.5997359694547669e-24,7.104047997202292e-07,2.58118103582831e-19,9.213922474324707e-15,9.000299110539772e-07,0.0012962289821822522,2.5607967562873074e-10,1.295370377335777e-09,1.8333871501417265e-15,1.5102566952196806e-12,2.1664887761075404e-20,1.934450881625765e-14,1.5625967078136998e-19,1.5373478331368691e-19,1.9474046197869768e-15,4.875182431122797e-15,1.0738109957358668e-12,1.3531162704565046e-13,7.638023170764724e-16,5.752102249482456e-14,2.3366968545236996e-20
1.7478414788376358e-08,0.0004434385066666667,0.2,0.0,7.1981142827687e-06,0.1999996558447062,0.1987037563684774,0.20000001028543182,0.19999908948310507,4.6952121932951236e-18,1.225379600776464e-14,5.146667822140701e-16,1.6103615850073245e-24,7.080908304525236e-07,2.590601036892067e-19,9.26159012325655e-15,8.999740659146845e-07,0.001296231787076125,2.5606503956101107e-10,1.299987321223655e-09,1.8273897871405567e-15,1.5128651272612428e-12,2.1773835470253067e-20,1.9482624384891563e-14,1.56398959918185e-19,-1.9569008239998487e-19,1.9621905354336837e-15,4.9243380497962035e-15,1.0780424492113953e-12,1.3673562047901832e-13,7.731806277920622e-16,5.780530177967137e-14,2.360644842064098e-20
1.7544698590057907e-08,0.0004434385066666667,0.2,0.0,7.1976815328367475e-06,0.1999996569966988,0.1987037535812157,0.20000001029453657,0.19999908952897166,4.7407616143138066e-18,1.2331943000765056e-14,5.201081066217077e-16,1.621034599771065e-24,7.058003828958599e-07,2.6000973299972116e-19,9.309480778321314e-15,8.999191079932904e-07,0.0012962345606134323,2.5605064390974937e-10,1.3046110669552893e-09,1.8214539542096984e-15,1.5154566761712322e-12,2.188430417270052e-20,1.962143309844602e-14,1.5654026327927543e-19,-2.797311702778076e-20,1.9770617728881337e-15,4.973962043624548e-15,1.0822849575390186e-12,1.381703373953886e-13,7.826388323135735e-16,5.809036722422971e-14,2.3848318238541033e-20
1.76043540115713e-08,0.0004434385066666667,0.2,0.0,7.197297864122267e-06,0.19999965802357642,0.19870375109906735,0.20000001030274378,0.19999908956949647,4.782033215455643e-18,1.2402612261016977e-14,5.250405108712718e-16,1.6306810559548172e-24,7.037588319473769e-07,2.608711337232296e-19,9.352773689899546e-15,8.998703879402597e-07,0.0012962370303908637,2.560378888631348e-10,1.3087782199351098e-09,1.8161636140302806e-15,1.5177747268789192e-12,2.198360004253118e-20,1.974696088271289e-14,1.5666917877404873e-19,2.85104409946057e-20,1.990519184364717e-15,5.019027375901409e-15,1.0861127232856212e-12,1.3947080227913676e-13,7.912199106650132e-16,5.834760627330691e-14,2.4068154092290886e-20
1.7664009433084695e-08,0.0004434385066666667,0.2,0.0,7.196919582368902e-06,0.19999965904117664,0.19870374864155607,0.20000001031096307,0.19999908960932053,4.82356858157706e-18,1.2473601253281442e-14,5.300064535100365e-16,1.6403663082519603e-24,7.017358548291146e-07,2.6173884607588043e-19,9.396248373821684e-15,8.998223562586998e-07,0.0012962394755134906,2.560253202556436e-10,1.312950818803451e-09,1.810921828449727e-15,1.5200792577854224e-12,2.2082701501466768e-20,1.9873050416559738e-14,1.567996739866748e-19,-3.002667152138211e-20,2.004046307630066e-15,5.064478220633807e-15,1.0899495477103218e-12,1.4078004853057297e-13,7.998663981001127e-16,5.860549700458411e-14,2.429002579946252e-20
1.772366485459809e-08,0.0004434385066666667,0.2,0.0,7.196546581032291e-06,0.19999966004961006,0.1987037462083403,0.20000001031919454,0.19999908964845772,4.8653688978855196e-18,1.2544910067746645e-14,5.35006108245087e-16,1.6500905468826688e-24,6.997312302782387e-07,2.6261294612139106e-19,9.439905277425134e-15,8.997749992220101e-07,0.0012962418963228842,2.5601293432591343e-10,1.3171288326922836e-09,1.805728015898031e-15,1.5223703532837365e-12,2.2182191631152576e-20,1.9999707099868682e-14,1.5693177679338084e-19,1.397162939561564e-20,2.0176434493428784e-15,5.1103175186301235e-15,1.093795479306021e-12,1.4209812161069683e-13,8.085786189952764e-16,5.886404649816165e-14,2.4513943859816675e-20
1.7783320276111483e-08,0.0004434385066666667,0.2,0.0,7.196178756446435e-06,0.1999996610489856,0.19870374379908526,0.200000010327438,0.1999990896869215,4.907435351477125e-18,1.2616539103800914e-14,5.400396495203047e-16,1.659853961226467e-24,6.977447404547938e-07,2.6349351382960775e-19,9.48374488955355e-15,8.997283034784734e-07,0.0012962442931539354,2.560007274193547e-10,1.3213122314692166e-09,1.8005815976054564e-15,1.5246481006484638e-12,2.2281875593254518e-20,2.0126934732571775e-14,1.570654245259303e-19,8.673962234752753e-20,2.0313109263826425e-15,5.156548234821772e-15,1.0976505655901386e-12,1.4342506715112875e-13,8.173569179020551e-16,5.912326178569905e-14,2.473993730866336e-20
1.7842975697624877e-08,0.0004434385066666667,0.2,0.0,7.195816007723221e-06,0.19999966203941044,0.19870374141346273,0.20000001033569342,0.1999990897247248,4.949769131320904e-18,1.2688488165607067e-14,5.451072525198891e-16,1.669656742460902e-24,6.957761708836367e-07,2.6438041699738454e-19,9.527767641307783e-15,8.996822560373808e-07,0.0012962466663350367,2.559886959704047e-10,1.325500985678445e-09,1.795481993180826e-15,1.5269125555502289e-12,2.238086197056321e-20,2.025472148591936e-14,1.572007013323946e-19,-1.4175095111018028e-19,2.0450489960242217e-15,5.20317335842761e-15,1.101514855393317e-12,1.447609310033806e-13,8.262016167837197e-16,5.938314993727926e-14,2.496799578970319e-20
1.790263111913827e-08,0.0004434385066666667,0.2,0.0,7.195458236657795e-06,0.19999966302099006,0.19870373905115066,0.2000000103439607,0.19999908976188047,4.9923714262601905e-18,1.2760757555428786e-14,5.502090931607584e-16,1.6794990828793757e-24,6.938253103811039e-07,2.652737401290834e-19,9.57197402192444e-15,8.996368442559242e-07,0.0012962490161882532,2.559768365079559e-10,1.3296950644695234e-09,1.7904286525180582e-15,1.5291637897920636e-12,2.2480269282567787e-20,2.0383072969221007e-14,1.5733755174790131e-19,-2.530964590257501e-19,2.0588579503353153e-15,5.250195903070781e-15,1.1053883971366974e-12,1.461057592311901e-13,8.351130195435435e-16,5.964371796188441e-14,2.5198133596336286e-20
1.7962286540651665e-08,0.0004434385066666667,0.2,0.0,7.195105347636872e-06,0.19999966399382849,0.19870373671183328,0.20000001035223983,0.19999908979840075,5.035243425936084e-18,1.2833349234814576e-14,5.553453481080191e-16,1.6893811689354446e-24,6.918919509824488e-07,2.6617376278629506e-19,9.616364706808476e-15,8.995920558283902e-07,0.0012962513430294896,2.5596514567411247e-10,1.3338944366718727e-09,1.7854210445067327e-15,1.531401933744523e-12,2.2581845734807467e-20,2.051200799519572e-14,1.5747577604166023e-19,4.025610101908746e-19,2.072738168222976e-15,5.297618907553123e-15,1.1092712361906634e-12,1.474595979999688e-13,8.440915109549609e-16,5.990497269371276e-14,2.5430409837040824e-20
1.802194196216506e-08,0.0004434385066666667,0.2,0.0,7.194757247550881e-06,0.19999966495802796,0.19870373439520073,0.20000001036053067,0.19999908983429782,5.078386325898656e-18,1.2906263425243238e-14,5.605161947807351e-16,1.6993031906360528e-24,6.899758879068801e-07,2.6708020622974045e-19,9.660940159125427e-15,8.995478787750094e-07,0.0012962536471686475,2.559536201833441e-10,1.338099076097287e-09,1.78045858182929e-15,1.5336270231037237e-12,2.268096376449911e-20,2.0641503048660013e-14,1.5761569018658655e-19,9.787218840242926e-20,2.086689877895509e-15,5.345445435895337e-15,1.1131634195539933e-12,1.4882249371716265e-13,8.531374387753207e-16,6.016692110712446e-14,2.5664798469482927e-20
1.8075631841527115e-08,0.0004434385066666667,0.2,0.0,7.1944479770083144e-06,0.19999966581850448,0.19870373232937566,0.20000001036800244,0.199999089866082,5.11744754021646e-18,1.2972161031068622e-14,5.651996798974755e-16,1.7082673137147858e-24,6.882660527636847e-07,2.6790156556362577e-19,9.701216291034696e-15,8.995086325009343e-07,0.0012962557017350382,2.5594338595042254e-10,1.3418877286055952e-09,1.7760305438850152e-15,1.535618486466288e-12,2.277072923117604e-20,2.0758531011783087e-14,1.5774282581796494e-19,-8.721111951448386e-24,2.099307749791415e-15,5.388836876762831e-15,1.1166744129158542e-12,1.5005688211843552e-13,8.613366571622773e-16,6.040327362163448e-14,2.587757440249283e-20
1.812932172088917e-08,0.0004434385066666667,0.2,0.0,7.194142447521644e-06,0.1999996666721376,0.19870373028146146,0.20000001037548362,0.19999908989737916,5.156730019859164e-18,1.3038319079449872e-14,5.699114589087121e-16,1.7172640789398765e-24,6.865699193617145e-07,2.687283533246741e-19,9.741642668203177e-15,8.994698636896337e-07,0.0012962577383768177,2.5593328077595233e-10,1.3456806003227769e-09,1.7716382811212465e-15,1.5375995065163154e-12,2.2860895649613645e-20,2.0876028850527188e-14,1.5787121614021052e-19,1.710171097171685e-20,2.111984023207457e-15,5.4325599425646066e-15,1.1201930471488066e-12,1.512986785307252e-13,8.695909814500352e-16,6.06401988055439e-14,2.6092098376686502e-20
1.8183011600251226e-08,0.0004434385066666667,0.2,0.0,7.1938405960868166e-06,0.19999966751899861,0.1987037282512441,0.20000001038297416,0.19999908992819748,5.196234636971467e-18,1.3104738294510698e-14,5.746516626852818e-16,1.726293623870868e-24,6.848873447658276e-07,2.695604591453396e-19,9.782219717960062e-15,8.994315642399277e-07,0.0012962597573080486,2.5592330244393846e-10,1.3494776702525055e-09,1.7672814070625933e-15,1.5395701335136385e-12,2.2951005997282083e-20,2.0993984708777686e-14,1.5800077457588143e-19,-1.8057317932550005e-20,2.124718899741611e-15,5.476616918857039e-15,1.123719355314636e-12,1.525479171592897e-13,8.77900689292529e-16,6.08777016560253e-14,2.6308376924344683e-20
1.8236701479613282e-08,0.0004434385066666667,0.2,0.0,7.1935423611432355e-06,0.1999996683591581,0.19870372623851312,0.20000001039047408,0.19999908995854493,5.235962263982034e-18,1.3171419342461285e-14,5.794204225845664e-16,1.7353560860556265e-24,6.832181879764147e-07,2.703979624114474e-19,9.822947849182427e-15,8.993937262370867e-07,0.0012962617587392272,2.5591344877684644e-10,1.3532789169098892e-09,1.7629595520227826e-15,1.5415304106636052e-12,2.304135267896813e-20,2.1112404114360248e-14,1.5813155060277026e-19,2.678379747683049e-21,2.1375125698199254e-15,5.521010108254906e-15,1.1272533703095699e-12,1.5380463238376476e-13,8.862660111010008e-16,6.111578716147454e-14,2.652642268721033e-20
1.8290391358975338e-08,0.0004434385066666667,0.2,0.0,7.193247682530769e-06,0.1999996691926855,0.19870372424306157,0.20000001039798324,0.19999908998842927,5.275913774506168e-18,1.3238362473961906e-14,5.842178704280668e-16,1.7444516036954246e-24,6.815623098987456e-07,2.712408841171638e-19,9.863827406104815e-15,8.993563419478533e-07,0.0012962637428773631,2.5590371765615214e-10,1.357084319265628e-09,1.7586723469742556e-15,1.5434803992597437e-12,2.3131744989560165e-20,2.123128726945332e-14,1.5826348292831234e-19,8.228763744415907e-21,2.1503652664262616e-15,5.565741830462889e-15,1.1307951249746817e-12,1.5506885869625695e-13,8.946871876016322e-16,6.135446033163579e-14,2.6746247090016206e-20
1.8344081238337394e-08,0.0004434385066666667,0.2,0.0,7.192956501448415e-06,0.19999967001964936,0.19870372226468605,0.2000000104055016,0.1999990900178581,5.316090042867266e-18,1.330556768328513e-14,5.89044138520575e-16,1.753580315359199e-24,6.799195733107175e-07,2.720892359869822e-19,9.904858704622416e-15,8.993194038152277e-07,0.0012962657099260617,2.5589410701408513e-10,1.3608938562550083e-09,1.7544194280044562e-15,1.545420155165501e-12,2.3222162303074738e-20,2.135063339405583e-14,1.583966181448771e-19,-8.557274853552168e-21,2.1632772116511277e-15,5.610814422093047e-15,1.1343446521777737e-12,1.563406306934425e-13,9.031644820703787e-16,6.159372618851834e-14,2.6967861941567694e-20
1.839777111769945e-08,0.0004434385066666667,0.2,0.0,7.192668760414644e-06,0.1999996708401174,0.19870372030318617,0.20000001041302923,0.1999990900468389,5.356491944078866e-18,1.3373035166100069e-14,5.938993596628263e-16,1.7627423593774387e-24,6.78289842828751e-07,2.7294304989968175e-19,9.946042093832361e-15,8.992829044534129e-07,0.0012962676600855965,2.558846148236652e-10,1.3647075067871242e-09,1.7502004385674389e-15,1.5473497287452035e-12,2.331274169085418e-20,2.14704436920031e-14,1.5853089019052894e-19,3.66553866426132e-21,2.1762486174479376e-15,5.656230236669713e-15,1.1379019844448902e-12,1.5761998311464297e-13,9.116981442322377e-16,6.18335897252423e-14,2.7191278576164546e-20
