Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114)
5.545602519096193e-10,0.0033257888,0.2,0.0,0.009377364524243433,0.19995710805257155,0.1997050635195603,0.19999992455793125,0.1999703909594639,8.176494300284913e-15,3.689212891710968e-14,3.574394417598667e-15,1.2067651437378906e-22,8.58506482008937e-05,8.242381751418092e-12,2.0114508693006027e-11,2.9569315166814106e-05,0.0002948841341303848,1.1513389947792932e-07,1.2631502734569667e-08,2.1876939939595178e-13,5.047734860979779e-12,1.6433703116643949e-18,1.253164167736024e-11,4.671431381852962e-17,3.7869923134975146e-20,1.2717387739931361e-14,6.046820733150095e-16,4.974806679438119e-12,1.737257092434213e-14,1.3912994401805255e-15,1.026704969371799e-13,1.35789004295526e-16,1.4235331889642852e-17,1.9215238559610484e-19,8.876349275013604e-21,3.222473593014694e-18,2.650330049237765e-19,1.3073698305978794e-17,5.278852941955302e-22,2.2756168319207138e-24,5.096950468784423e-23
5.572045212736643e-10,0.0033257888,0.2,0.0,0.009377144351602229,0.1999571094852256,0.1997048399196694,0.19999992482213824,0.19997039143086828,8.329440876086533e-15,3.730112512093413e-14,3.6663248838164884e-15,1.23821701546153e-22,8.584821865912955e-05,8.23583368819948e-12,2.0183058727413783e-11,2.956858160502005e-05,0.00029510738375051554,1.15131787867771e-07,1.2719439809449808e-08,2.1876402789561078e-13,5.050562194166952e-12,1.6548741522574676e-18,1.269651613248172e-11,4.732685801400385e-17,3.836832304275458e-20,1.2977411068866906e-14,6.250709140843893e-16,5.040877051373841e-12,1.7830514502228835e-14,1.4285169591894659e-15,1.0534231979049881e-13,1.385263005312388e-16,1.4599519936300964e-17,1.9813713692223935e-19,9.139359640686612e-21,3.3276276637001233e-18,2.7179376336937787e-19,1.3337303577708295e-17,5.433618362311115e-22,2.3219431140012337e-24,5.199716321703826e-23
5.598487906377094e-10,0.0033257888,0.2,0.0,0.009376927285684929,0.19995711090829257,0.19970461945619822,0.1999999250865142,0.1999703918917171,8.484388169795478e-15,3.771267970469398e-14,3.760092692261863e-15,1.2703012434048685e-22,8.584580862543885e-05,8.229389052389064e-12,2.0250878443832153e-11,2.956785840063814e-05,0.00029532749669134757,1.1512970611991822e-07,1.2807435808132057e-08,2.1875869495814464e-13,5.053349666350764e-12,1.6664020971347507e-18,1.2862600492447922e-11,4.79438532659453e-17,3.887038788888614e-20,1.324119252707369e-14,6.460227732164207e-16,5.107436191374273e-12,1.8297783573622722e-14,1.4665049533743312e-15,1.080677493069519e-13,1.4130378165487947e-16,1.4971029587407238e-17,2.0427461936640029e-19,9.408895846130651e-21,3.4355850032049882e-18,2.786869806125156e-19,1.3605086363035652e-17,5.592172295024515e-22,2.368960857870112e-24,5.303991504939459e-23
5.624930600017544e-10,0.0033257888,0.2,0.0,0.009376713282183608,0.19995711232157998,0.1997044020850738,0.19999992535105687,0.19997039234216113,8.641350771908614e-15,3.8126779735080064e-14,3.8557238397004636e-15,1.3030267486123867e-22,8.584341848046252e-05,8.223046086582865e-12,2.0317967464136512e-11,2.9567145405643553e-05,0.00029554451702955444,1.1512765380491129e-07,1.2895489797980529e-08,2.187534017065462e-13,5.056097843344533e-12,1.6779652087335458e-18,1.3029895932713236e-11,4.856530361623026e-17,3.937612107607325e-20,1.3508763010303138e-14,6.67549614024165e-16,5.174484603951887e-12,1.8774511852135448e-14,1.5052745788506185e-15,1.1084753604734592e-13,1.4412174450808862e-16,1.5349970910075264e-17,2.1056789682164215e-19,9.68516030814299e-21,3.5464034377904796e-18,2.857144529063719e-19,1.3876919063793828e-17,5.7545727811209e-22,2.416675433825008e-24,5.40978722258593e-23
5.651373293657995e-10,0.0033257888,0.2,0.0,0.009376502297442559,0.19995711372491246,0.19970418776284282,0.19999992561576388,0.19997039278234893,8.80034328683946e-15,3.8543421299910687e-14,3.953244532330257e-15,1.3364024960441598e-22,8.584104857009259e-05,8.216803068246463e-12,2.0384325488953837e-11,2.9566442474204118e-05,0.0002957584882221461,1.1512563049976203e-07,1.298360086012045e-08,2.1874814917320164e-13,5.058807283311825e-12,1.6895241307511343e-18,1.3198403608111317e-11,4.9191213026325896e-17,3.988552594654796e-20,1.378015344945714e-14,6.896635709190314e-16,5.242022785009197e-12,1.926083314397007e-14,1.544837132510013e-15,1.1368243631068058e-13,1.4698117823576547e-16,1.5736454214605055e-17,2.1702007952410835e-19,9.968317415327822e-21,3.6601416273243896e-18,2.9287798947973835e-19,1.4152582486258668e-17,5.920940117628287e-22,2.465103477907048e-24,5.517140632901241e-23
5.677815987298445e-10,0.0033257888,0.2,0.0,0.009376294288447757,0.1999571151181313,0.19970397644666277,0.199999925880633,0.19997039321242696,8.961380332686032e-15,3.896261060038754e-14,4.052681186008002e-15,1.3704374886501906e-22,8.58386992072854e-05,8.210658306903467e-12,2.0449952296851275e-11,2.9565749462644298e-05,0.00029596945311519596,1.1512363578785075e-07,1.3071768089121245e-08,2.1874293830472003e-13,5.061478536235143e-12,1.7010941661363844e-18,1.3368124650738895e-11,4.982158536919016e-17,4.039860577697832e-20,1.4055394810139289e-14,7.123769503890604e-16,5.31005122208532e-12,1.9756882134382536e-14,1.5852040207937217e-15,1.165732121346761e-13,1.4988249275125898e-16,1.613059077987167e-17,2.2363432425845353e-19,1.0258472254242912e-20,3.7768590759236516e-18,3.0017941245683935e-19,1.443220828217985e-17,6.091380495290508e-22,2.5142522084416896e-24,5.626067221670787e-23
5.704258680938895e-10,0.0033257888,0.2,0.0,0.009376089212816564,0.1999571165010934,0.19970376809429355,0.19999992614566184,0.1999703936325394,9.124476540966022e-15,3.9384353883414604e-14,4.154060426471068e-15,1.4051407960879746e-22,8.583637067378891e-05,8.204610144108828e-12,2.0514847743486545e-11,2.9565066229409942e-05,0.000296177453952445,1.1512166925883798e-07,1.3159990592849661e-08,2.1873776996623498e-13,5.064112144067342e-12,1.7126729289281334e-18,1.3539060171761078e-11,5.045642443608043e-17,4.091536378300343e-20,1.4334518092287242e-14,7.357022319642146e-16,5.378570393797704e-12,2.0262794777749e-14,1.6263867199874616e-15,1.1952063129617844e-13,1.5282581157630899e-16,1.653249325487512e-17,2.3041383429608313e-19,1.0555749659789308e-20,3.896616140946523e-18,3.076205567632568e-19,1.471599146362644e-17,6.26595077779155e-22,2.5641241943759996e-24,5.736571726051656e-23
5.730701374579346e-10,0.0033257888,0.2,0.0,0.00937588702878764,0.19995711787367051,0.19970356266408873,0.1999999264108483,0.19997039404282843,9.289646556356319e-15,3.980865236976504e-14,4.257409089556196e-15,1.4405215703505265e-22,8.583406322178682e-05,8.198656953782566e-12,2.0579011760780304e-11,2.9564392635033868e-05,0.00029638253238377984,1.1511973050856128e-07,1.3248267492335849e-08,2.1873264494569948e-13,5.066708640938755e-12,1.7242593329416624e-18,1.3711211263179024e-11,5.109573394319522e-17,4.1435803124792656e-20,1.46175543293148e-14,7.596520691684178e-16,5.447580769627893e-12,2.0778708156480623e-14,1.6683967779184513e-15,1.2252546731148752e-13,1.558115799320116e-16,1.6942275514710165e-17,2.373618597900715e-19,1.0860311200072467e-20,4.019474038101313e-18,3.1520327011841482e-19,1.5003915795086865e-17,6.444709510082629e-22,2.6147272401838643e-24,5.848670926390897e-23
5.757144068219796e-10,0.0033257888,0.2,0.0,0.0093756876952111,0.1999571192357483,0.19970336011498743,0.1999999266761901,0.19997039444343398,9.456905036456377e-15,4.023550513326733e-14,4.362754221413303e-15,1.4765890381880043e-22,8.583177707546505e-05,8.192797141013562e-12,2.0642444356117605e-11,2.9563728542102228e-05,0.0002965847294735924,1.1511781913892013e-07,1.3336597921563424e-08,2.1872756395785297e-13,5.069268553231755e-12,1.7358539097779697e-18,1.388457899726639e-11,5.17395175296218e-17,4.195992690532634e-20,1.4904534587066063e-14,7.84239290458365e-16,5.517082810329421e-12,2.1304760426295144e-14,1.7112458371782204e-15,1.2558849943652614e-13,1.588403308619793e-16,1.73600526156256e-17,2.444816985086647e-19,1.1172314236046906e-20,4.145494845968698e-18,3.229294130695391e-19,1.5295925613980473e-17,6.627751493983716e-22,2.6660705795282062e-24,5.962384907227275e-23
5.783586761860246e-10,0.0033257888,0.2,0.0,0.00937549117153876,0.19995712058722578,0.19970316040650588,0.1999999269416851,0.19997039483449405,9.626266651557465e-15,4.066491281724025e-14,4.47012307871283e-15,1.5133524901905398e-22,8.58295124325047e-05,8.18702914080886e-12,2.0705145611551452e-11,2.956307381522142e-05,0.0002967840857090205,1.15115934757767e-07,1.3424981027223526e-08,2.187225276480292e-13,5.071792399708614e-12,1.7474563977056186e-18,1.405916442574041e-11,5.2387778754265024e-17,4.2487738167841146e-20,1.5195489963052783e-14,8.094769001491485e-16,5.587076968271524e-12,2.1841090771696183e-14,1.7549456438213064e-15,1.2871051266679108e-13,1.61912419838863e-16,1.7785940800234223e-17,2.517766964845275e-19,1.1491902933044969e-20,4.274741512841756e-18,3.308008589949685e-19,1.5592092017804902e-17,6.815179175773712e-22,2.7181605638353006e-24,6.077727107124112e-23
5.810029455500697e-10,0.0033257888,0.2,0.0,0.009375297417814638,0.19995712192801465,0.19970296349872943,0.19999992720733112,0.19997039521614457,9.79774608440248e-15,4.109687773616337e-14,4.579543128847685e-15,1.5508212800512348e-22,8.582726946550508e-05,8.181351417709327e-12,2.076711568299323e-11,2.9562428320985636e-05,0.0002969806410080739,1.1511407697881e-07,1.3513415968495316e-08,2.187175365958106e-13,5.074280691633124e-12,1.75906667087699e-18,1.4234968580269632e-11,5.30405210977779e-17,4.301923989735385e-20,1.5490451585907656e-14,8.353780793265988e-16,5.657563687376839e-12,2.2387839336372594e-14,1.799508037529344e-15,1.3189229773713222e-13,1.650281965346781e-16,1.822005743951472e-17,2.5925024844774607e-19,1.1819226724573281e-20,4.4072778649511796e-18,3.388194940703448e-19,1.5892511700611353e-17,7.00707474738869e-22,2.7710034570864046e-24,6.194710743684053e-23
5.836472149141147e-10,0.0033257888,0.2,0.0,0.009375106394665636,0.19995712325803822,0.1997027693523045,0.1999999274731261,0.19997039558851948,9.971358029943749e-15,4.153140205100248e-14,4.691042050131376e-15,1.5890048297545147e-22,8.582504832333956e-05,8.175762465407571e-12,2.082835479939747e-11,2.9561791927945055e-05,0.0002971744347276441,1.1511224542151904e-07,1.3601901916860469e-08,2.1871259131850644e-13,5.076733932881999e-12,1.7706846390328576e-18,1.4411992473288091e-11,5.369774796565707e-17,4.3554435023095703e-20,1.5789450614740708e-14,8.619561867461954e-16,5.728543403002997e-12,2.2945147291178887e-14,1.844944942380001e-15,1.3513465112142003e-13,1.681881108689069e-16,1.8662521069908583e-17,2.66905798208467e-19,1.2154442723362736e-20,4.5431686137933926e-18,3.4698721723550353e-19,1.619720667736405e-17,7.203513557677393e-22,2.8246071568513445e-24,6.313352791116041e-23
5.862914842781597e-10,0.0033257888,0.2,0.0,0.009374918063292347,0.19995712457723136,0.19970257792843074,0.1999999277390679,0.19997039595175076,1.0147117195108574e-14,4.196848695150311e-14,4.804647731992083e-15,1.6279126321303639e-22,8.582284913244642e-05,8.17026080592522e-12,2.0888863261951454e-11,2.9561164506574738e-05,0.000297365505671402,1.1511043971102989e-07,1.369043805592304e-08,2.187076922744614e-13,5.0791526200589195e-12,1.7823101841790898e-18,1.4590237098052348e-11,5.435946268850757e-17,4.409332641865856e-20,1.6092518238354097e-14,8.89224759718448e-16,5.800016542058521e-12,2.351315692219584e-14,1.891268368957858e-15,1.3843837503209587e-13,1.713925965427224e-16,1.9113451486118058e-17,2.7474683914462543e-19,1.2497708785754904e-20,4.682479362191494e-18,3.5530594018347474e-19,1.6506182404349558e-17,7.404584025381016e-22,2.8789792997467987e-24,6.433669620581707e-23
5.889357536422048e-10,0.0033257888,0.2,0.0,0.009374732385460114,0.1999571258855394,0.19970238918885314,0.1999999280051546,0.19997039630596844,1.0325038298570204e-14,4.240813322990348e-14,4.9203882751617455e-15,1.6675542493223392e-22,8.582067199805861e-05,8.164844988841086e-12,2.094864144327066e-11,2.9560545929244046e-05,0.00029755389209758264,1.1510865947804731e-07,1.3779023581217992e-08,2.187028398662013e-13,5.081537242605607e-12,1.7939431976090878e-18,1.476970342843183e-11,5.502566852129802e-17,4.463591690133637e-20,1.6399685674484425e-14,9.171975149806943e-16,5.8719835232054836e-12,2.4092011580077355e-14,1.938490420785526e-15,1.4180427741956444e-13,1.7464203622284984e-16,1.957296972937173e-17,2.8277691477088637e-19,1.2849185249566141e-20,4.825276610387019e-18,3.6377758735815418e-19,1.681948809403815e-17,7.61038335820134e-22,2.934126697727519e-24,6.555675693335981e-23
5.915800230062498e-10,0.0033257888,0.2,0.0,0.00937454932349018,0.1999571271829177,0.19970220309585435,0.19999992827138402,0.19997039665130079,1.0505136070518407e-14,4.285034193340892e-14,5.0382919918599365e-15,1.7079393108607245e-22,8.581851700537521e-05,8.159513590781456e-12,2.1007689786595016e-11,2.955993607018666e-05,0.0002977396317266608,1.1510690435875213e-07,1.3867657700015975e-08,2.186980344434353e-13,5.0838882829105995e-12,1.8055835721836947e-18,1.4950392419121858e-11,5.569636864419794e-17,4.518220923274234e-20,1.671098416914269e-14,9.458883495552757e-16,5.944444756942475e-12,2.468185561173493e-14,1.9866232955975946e-15,1.4523317197142156e-13,1.7793683745236002e-16,2.0041198033272143e-17,2.9099961928497095e-19,1.3209036901114492e-20,4.971627762942727e-18,3.7240409594139764e-19,1.7137184265983754e-17,7.821004995431522e-22,2.9900565726302304e-24,6.679386404347162e-23
5.942242923702949e-10,0.0033257888,0.2,0.0,0.009374368840251054,0.19995712846933114,0.19970201961224723,0.19999992853775422,0.19997039698787392,1.0687425252430234e-14,4.329511435067108e-14,5.158387405973241e-15,1.7490775136211473e-22,8.581638422067702e-05,8.154265214898016e-12,2.1066008804983635e-11,2.9559334805471243e-05,0.0002979227617489183,1.1510517399471181e-07,1.3956339631136238e-08,2.1869327630591755e-13,5.086206216416445e-12,1.8172312012158563e-18,1.5132305006065386e-11,5.637156616420538e-17,4.57322061200554e-20,1.702644499598115e-14,9.753113415940106e-16,6.017400645610921e-12,2.5282834393476024e-14,2.0356792820675426e-15,1.4872587811154436e-13,1.81277438546785e-16,2.0518259848673796e-17,2.9941859806318332e-19,1.357742935949602e-20,5.121601135969702e-18,3.811874158302491e-19,1.7459306693963962e-17,8.036538365524391e-22,3.0467766504891263e-24,6.804818304475353e-23
5.968685617343399e-10,0.0033257888,0.2,0.0,0.009374190899150005,0.1999571297447536,0.19970183870136735,0.19999992880426323,0.19997039731581245,1.0871920596844097e-14,4.3742451678858094e-14,5.280703253230593e-15,1.7909786227721765e-22,8.581427369238905e-05,8.149098490231009e-12,2.1123599080509483e-11,2.955874201297251e-05,0.00029810331883190394,1.1510346803279293e-07,1.40450686047686e-08,2.1868856570617513e-13,5.088491511724938e-12,1.8288859797347032e-18,1.531544210664363e-11,5.705126411591241e-17,4.628591021656719e-20,1.7346099455632218e-14,1.0054807512089175e-15,6.090851583454559e-12,2.589509437560721e-14,2.0856707579576854e-15,1.5228322099905925e-13,1.8466426017320003e-16,2.1004279895533297e-17,3.0803754815582705e-19,1.3954528805348762e-20,5.275265963994742e-18,3.901295096165447e-19,1.7785884005096167e-17,8.257075779279142e-22,3.1042943742857767e-24,6.931987285438754e-23
5.995128310983849e-10,0.0033257888,0.2,0.0,0.009374015464124742,0.1999571310091674,0.19970166032706557,0.1999999290709091,0.19997039763523894,1.1058636867137249e-14,4.419235489101112e-14,5.405268481374369e-15,1.833652472189825e-22,8.581218545209189e-05,8.144012071107164e-12,2.1180461263455897e-11,2.955815757234303e-05,0.00029828133912778885,1.1510178612507472e-07,1.4133843862298715e-08,2.1868390285210228e-13,5.090744630700513e-12,1.8405478040717787e-18,1.549980461971064e-11,5.773546546168055e-17,4.684332412175799e-20,1.7669978875038216e-14,1.0364110212891159e-15,6.164797956733482e-12,2.6518783061218514e-14,2.136610191384767e-15,1.5590603152718277e-13,1.8809770926820143e-16,2.1499384161815226e-17,3.168602188156677e-19,1.4340506022503278e-20,5.432692406486417e-18,3.992323525726506e-19,1.811695908245432e-17,8.482714314655029e-22,3.162616968605404e-24,7.060908726066805e-23
6.0215710046243e-10,0.0033257888,0.2,0.0,0.009373842499635193,0.1999571322625627,0.19970148445370084,0.19999992933768998,0.1999703979462742,1.1247588837304818e-14,4.4644824847950117e-14,5.532112250327029e-15,1.877108964149947e-22,8.581011951548497e-05,8.139004636621471e-12,2.1236596071515126e-11,2.9557581364985383e-05,0.00029845685828061694,1.1510012792876341e-07,1.4222664656133593e-08,2.186792879094339e-13,5.09296602857186e-12,1.8522165718526507e-18,1.5685393425747382e-11,5.84241730922637e-17,4.7404450381732496e-20,1.7998114606800256e-14,1.0681167783038781e-15,6.239240143818674e-12,2.715404897986303e-14,2.188510142285252e-15,1.5959514632192636e-13,1.915782095650893e-16,2.2003699888395364e-17,3.258904120417308e-19,1.4735536507608493e-20,5.593951554460121e-18,4.0849793263730454e-19,1.8452579828348434e-17,8.713552769837284e-22,3.221751935815849e-24,7.191598637366251e-23
6.04801369826475e-10,0.0033257888,0.2,0.0,0.009373671970655518,0.19995713350493743,0.19970131104613315,0.1999999296046039,0.1999703982490374,1.143879129174026e-14,4.509986241231209e-14,5.661263932353356e-15,1.9213580689836231e-22,8.580807588330329e-05,8.134074890121259e-12,2.1292004288987934e-11,2.9557013274024937e-05,0.0002986299114334545,1.1509849310610932e-07,1.4311530249528988e-08,2.1867472100409748e-13,5.095156154031771e-12,1.8638921820177827e-18,1.5872209387126176e-11,5.911738982784724e-17,4.796929148998879e-20,1.8330538028547346e-14,1.1006128330917842e-15,6.314178515252057e-12,2.7801041702127366e-14,2.2413832622311175e-15,1.6335140774066578e-13,1.9510619575185376e-16,2.2517355589047136e-17,3.351319831163768e-19,1.5139796990041505e-20,5.759115437318583e-18,4.1792825039763754e-19,1.8792786560928413e-17,8.949689735654324e-22,3.281706960526644e-24,7.324073443891967e-23
6.0744563919052e-10,0.0033257888,0.2,0.0,0.00937350384266616,0.19995713473629628,0.19970114006971604,0.199999929871649,0.1999703985436459,1.16322590250183e-14,4.55574684406584e-14,5.792753112218527e-15,1.9664098250781756e-22,8.580605454219022e-05,8.129221558667575e-12,2.1346686765984097e-11,2.9556453184283113e-05,0.000298800533235437,1.1509688132432543e-07,1.4400439916420952e-08,2.186702022244573e-13,5.097315449335328e-12,1.875574534785657e-18,1.6060253348317162e-11,5.981511841887304e-17,4.8537849888011466e-20,1.8667280542316952e-14,1.1339141816359502e-15,6.3896134338111035e-12,2.8459911855069127e-14,2.2952422936441632e-15,1.6717566387058574e-13,1.986820943703528e-16,2.3040481076969625e-17,3.4458884113915153e-19,1.5553465199081362e-20,5.92825702974268e-18,4.275253190696209e-19,1.913761667378281e-17,9.19122445238143e-22,3.342489599233994e-24,7.4583492669038e-23
