Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141)
5.185367321641935e-11,0.0005542981333333334,0.2,0.0,0.001477885948051311,0.19998547106259737,0.19992540034355472,0.1999999281226033,0.1999503163614233,1.2805449742154219e-20,8.523307273627585e-17,1.7997584625907702e-21,4.568941547913107e-30,2.9058712325517584e-05,9.112400196962137e-13,9.184375656719523e-14,4.968321117763395e-05,7.459921510837947e-05,7.23015533396458e-08,1.493886121219087e-11,2.376831646209025e-13,2.0011464121242776e-12,4.586006863734723e-21,7.286722845188691e-16,7.473982031206223e-21,3.157102891327976e-24,2.5678581330737033e-20,4.5170919127314594e-23,1.953880406466175e-15,1.9514250320701578e-21,1.8256957878499972e-22,3.493846247820885e-20,8.767843013958809e-23,1.2312375295670341e-32
5.2185346949372984e-11,0.0005542981333333334,0.2,0.0,0.0014772678048899067,0.19998541131657283,0.19992494758539847,0.1999999281589392,0.19995027043758742,1.2971762893267746e-20,8.672505560126119e-17,1.842966922044148e-21,4.706676030214475e-30,2.917821557177367e-05,9.048617633516043e-13,9.316429977994128e-14,4.972912927748346e-05,7.505196726126346e-05,7.227094717042812e-08,1.5201086776627505e-11,2.3865792761125413e-13,2.0115533916331277e-12,4.677053859725447e-21,7.322296192947515e-16,7.558436179429137e-21,2.7386453074561207e-24,2.639777285264705e-20,4.7425322250024765e-23,1.9846280757897224e-15,2.0169764202169122e-21,1.8772293717971459e-22,3.6340240767042407e-20,8.762428845621892e-23,1.3015539215100642e-32
5.251702068232662e-11,0.0005542981333333334,0.2,0.0,0.0014766518380877616,0.19998535198187534,0.19992449507422996,0.19999992819524004,0.19995022562053366,1.3138943182715094e-20,8.823134686580291e-17,1.8874701143154834e-21,4.860101999462208e-30,2.9296896226032534e-05,8.985685441734001e-13,9.44935410182343e-14,4.9773940562729026e-05,7.550447239136871e-05,7.224040840294031e-08,1.546598765882441e-11,2.3962580861227825e-13,2.021917429079538e-12,4.7673520834203456e-21,7.357886834514694e-16,7.617490228519669e-21,3.0878024864860524e-24,2.7131496891298834e-20,4.977305575124719e-23,2.0155891226428223e-15,2.0815914196330862e-21,1.9309694971614817e-22,3.778657961924103e-20,9.482725245596545e-23,1.3866605622046793e-32
5.2848694415280255e-11,0.0005542981333333334,0.2,0.0,0.0014760380250946829,0.19998529305724055,0.19992404280934262,0.19999992823150395,0.19995018189094915,1.330699208495408e-20,8.975194767877936e-17,1.9330067210913763e-21,5.02306206014476e-30,2.9414756816668444e-05,8.923586714714168e-13,9.583145363739589e-14,4.98176643465799e-05,7.595673120552403e-05,7.220993881293526e-08,1.57335686762865e-11,2.4058683607941825e-13,2.0322388634213447e-12,4.8584108721363525e-21,7.393500117460334e-16,7.693262485970932e-21,2.6891419121619346e-24,2.787993135851358e-20,5.221718450684258e-23,2.046763162214209e-15,2.151554654902885e-21,1.9862988168230096e-22,3.927852439500471e-20,1.007438330222943e-22,1.4805381849144855e-32
5.318036814823389e-11,0.0005542981333333334,0.2,0.0,0.0014754263436617266,0.19998523454138722,0.19992359079003674,0.1999999282677291,0.19995013922984867,1.3475911196034809e-20,9.128685862521394e-17,1.979179863916258e-21,5.187090181489293e-30,2.9531799906132884e-05,8.862304992845901e-13,9.717801099462104e-14,4.9860319614151206e-05,7.640874440347073e-05,7.217954003399245e-08,1.6003834531495083e-11,2.4154103888417785e-13,2.042518033521813e-12,4.951181907041811e-21,7.429142290000997e-16,7.764856140572626e-21,3.2310165543844743e-24,2.8643251880408367e-20,5.476084786834835e-23,2.078149833479815e-15,2.227056503710108e-21,2.043003321814263e-22,4.0817135232566514e-20,1.0200480381674803e-22,1.5758833999651502e-32
5.3512041881187526e-11,0.0005542981333333334,0.2,0.0,0.001474816771836265,0.1999851764330173,0.19992313901561964,0.199999928303914,0.19995009761856988,1.364570222982576e-20,9.283608178127219e-17,2.0259374348849262e-21,5.351191509949997e-30,2.964802809025515e-05,8.80182424899539e-13,9.853318645359641e-14,4.990192502799167e-05,7.686051267795661e-05,7.21492135653806e-08,1.627678981332598e-11,2.424884456711036e-13,2.052755278060081e-12,5.044753881328042e-21,7.464820408426822e-16,7.834012813249576e-21,2.5584809961462136e-24,2.942164891350988e-20,5.740726074200028e-23,2.109748790649846e-15,2.304389395854747e-21,2.101379224157399e-22,4.240348635208472e-20,1.0192469587429746e-22,1.6721472377203754e-32
5.384371561414116e-11,0.0005542981333333334,0.2,0.0,0.0014742092879571488,0.19998511873081645,0.19992268748540562,0.19999992834005717,0.1999500570387675,1.381636705915308e-20,9.439961791444751e-17,2.073477988213216e-21,5.519631484674548e-30,2.9763443997544066e-05,8.742128874179032e-13,9.989695338882917e-14,4.994249893351694e-05,7.731203671482912e-05,7.211896077950375e-08,1.6552438997882414e-11,2.434290850304656e-13,2.0629509354478307e-12,5.139237689710375e-21,7.500541752099624e-16,7.90660118594072e-21,3.4407741521149534e-24,3.021532319839947e-20,6.015971461394519e-23,2.1415597146881586e-15,2.3817663491647107e-21,2.161685103361899e-22,4.4038667627198465e-20,1.0389958454075724e-22,1.7733909995899828e-32
5.4175389347094796e-11,0.0005542981333333334,0.2,0.0,0.0014736038706499705,0.19998506143345424,0.19992223619871566,0.1999999283761572,0.1999500174724079,1.3987907737363564e-20,9.597746704114227e-17,2.121914048817885e-21,5.694647606789107e-30,2.9878050288491125e-05,8.683203663878695e-13,1.0126928518965548e-13,4.998205936435065e-05,7.776331719312613e-05,7.208878292895851e-08,1.6830786449272868e-11,2.443629855802533e-13,2.0731053437495882e-12,5.234876967188224e-21,7.536313346105334e-16,7.977913325754688e-21,2.229563352604326e-24,3.1024473688947123e-20,6.302157872047013e-23,2.1735823245397443e-15,2.4606062149537406e-21,2.22384972736654e-22,4.5723785871535926e-20,1.0738393723728511e-22,1.881646158739364e-32
5.450706308004843e-11,0.0005542981333333334,0.2,0.0,0.0014730004988224045,0.19998500453958476,0.19992178515487763,0.1999999284122129,0.1999499789017642,1.416032648257846e-20,9.756962892772211e-17,2.1711981493084346e-21,5.875046993315777e-30,2.9991849654876598e-05,8.625033804986959e-13,1.0265015526418518e-13,5.0020624047576315e-05,7.821435478516581e-05,7.205868115322903e-08,1.7111836420598526e-11,2.452901758617123e-13,2.08321884060387e-12,5.3315383204526775e-21,7.572141740363267e-16,8.049306776775499e-21,3.984478135692485e-24,3.1849295038447365e-20,6.599630133945728e-23,2.2058163755987993e-15,2.5425919361583377e-21,2.287728986000727e-22,4.7459964661174155e-20,1.1027313334604255e-22,1.995855432937139e-32
5.4838736813002067e-11,0.0005542981333333334,0.2,0.0,0.0014723991516596433,0.1999849480478467,0.19992133435322584,0.1999999284482231,0.19994994130941068,1.4333625659024696e-20,9.917610265112815e-17,2.2212659189051884e-21,6.0593976337603756e-30,3.010484481907957e-05,8.567604863252985e-13,1.0403953704314007e-13,5.005821040890128e-05,7.866515015663499e-05,7.202865648503678e-08,1.73955930550724e-11,2.4621068440160807e-13,2.0932917631468795e-12,5.429202519094365e-21,7.60803373224802e-16,8.12150580090346e-21,1.4059415026483988e-24,3.268998341128021e-20,6.908741106177786e-23,2.2382616535551822e-15,2.6276820522601788e-21,2.3533603015426344e-22,4.92483436748655e-20,1.1207763497670982e-22,2.1149090279344636e-32
5.51704105459557e-11,0.0005542981333333334,0.2,0.0,0.0014717998086199093,0.19998489195686378,0.19992088379310127,0.19999992848418677,0.19994990467821816,1.4507807777442758e-20,1.0079688673852541e-16,2.272120646541109e-21,6.247738652393147e-30,3.0217038533391452e-05,8.510902771158591e-13,1.0543740398368459e-13,5.009483557773368e-05,7.911570396667578e-05,7.199870985636021e-08,1.7682060387105292e-11,2.471245397145077e-13,2.103324447939528e-12,5.527926489890574e-21,7.643996180351318e-16,8.193461518908557e-21,5.347042025380761e-24,3.3546739151640104e-20,7.229851798877557e-23,2.2709179735724014e-15,2.7149249486165244e-21,2.420877102108619e-22,5.109007862946333e-20,1.1376727637040627e-22,2.239048408975642e-32
5.550208427890934e-11,0.0005542981333333334,0.2,0.0,0.0014712024494300587,0.19998483626524524,0.19992043347385138,0.199999928520103,0.19994986899134853,1.4682875508151946e-20,1.0243197927023654e-16,2.323804239695797e-21,6.440895619910399e-30,3.0328433579332758e-05,8.454913816243925e-13,1.0684372957295279e-13,5.013051639217387e-05,7.956601686797127e-05,7.196884210413975e-08,1.797124234329621e-11,2.480317702894993e-13,2.11331723089673e-12,5.627687176422004e-21,7.6800362583411e-16,8.265702029577714e-21,-8.297570169506605e-25,3.44197662125902e-20,7.563331491799573e-23,2.3037851837827032e-15,2.8039457081125127e-21,2.490338246156397e-22,5.2986341749624913e-20,1.1604182361928972e-22,2.3691772358719067e-32
5.583375801186297e-11,0.0005542981333333334,0.2,0.0,0.001470607054081264,0.19998478097158587,0.19991998339482994,0.19999992855597096,0.1999498342322502,1.4858831683862884e-20,1.0408137787868105e-16,2.376342090883717e-21,6.639318190853244e-30,3.0439032766972788e-05,8.399624629902267e-13,1.0825848733166199e-13,5.0165269403921614e-05,8.001608950682936e-05,7.193905397568489e-08,1.826314274340986e-11,2.489324046102178e-13,2.1232704472187554e-12,5.728491311094661e-21,7.716160619599702e-16,8.338260546175806e-21,9.149740747915935e-24,3.5309269028278925e-20,7.909557858063827e-23,2.3368631678473533e-15,2.8951680607012694e-21,2.5617175274566152e-22,5.493832216104692e-20,1.186685973565754e-22,2.505846111264417e-32
5.616543174481661e-11,0.0005542981333333334,0.2,0.0,0.001470013602824779,0.19998472607446657,0.19991953355539696,0.19999992859178986,0.1999498003846532,1.5035679298099105e-20,1.0574507958017931e-16,2.429731657250638e-21,6.842859070795934e-30,3.0548838934253846e-05,8.345022176618367e-13,1.0968165081723627e-13,5.0199110883101e-05,8.046592252326567e-05,7.190934613380022e-08,1.8557765301384698e-11,2.4982647115428117e-13,2.133184431325014e-12,5.830325682965276e-21,7.752376568038294e-16,8.410903735866347e-21,-7.351899071864715e-24,3.6215453871761956e-20,8.268917092366023e-23,2.37015184477499e-15,2.9890569958965845e-21,2.6350003236051856e-22,5.694722595326033e-20,1.211461386070649e-22,2.649075318726097e-32
5.649710547777024e-11,0.0005542981333333334,0.2,0.0,0.0014694220761677778,0.1999846715724547,0.19991908395491872,0.19999992862755905,0.19994976743256423,1.5213421495432094e-20,1.0742308106776211e-16,2.4839677823859885e-21,7.051332434129909e-30,3.065785494631821e-05,8.29109374360749e-13,1.1111319362746309e-13,5.023205682300411e-05,8.091551655108489e-05,7.187971916164412e-08,1.8855113626372224e-11,2.5071399839483253e-13,2.1430595167902798e-12,5.933229477897308e-21,7.788690280349945e-16,8.483814765888774e-21,2.0646180310228343e-23,3.7138527198071404e-20,8.641804039499746e-23,2.4036511679742578e-15,3.0856403189980105e-21,2.710231171571311e-22,5.901427613523774e-20,1.2338985818220784e-22,2.7988770303238886e-32
5.682877921072388e-11,0.0005542981333333334,0.2,0.0,0.0014688324548692772,0.19998461746410437,0.19991863459276776,0.19999992866327795,0.1999497353602624,1.5392061581317753e-20,1.091153783032644e-16,2.5390584196362858e-21,7.264840565155505e-30,3.076608369484087e-05,8.237826930828936e-13,1.1255308940296098e-13,5.026412294475516e-05,8.136487221796077e-05,7.185017356733335e-08,1.9155191223749174e-11,2.5159501480817127e-13,2.1528960362830158e-12,6.0371351368890766e-21,7.825109956511995e-16,8.556965605636396e-21,-2.7931230233885936e-23,3.8078700780238255e-20,9.02862232165441e-23,2.4373611255401958e-15,3.1847220984913243e-21,2.787472693071516e-22,6.114071272618641e-20,1.2564679002058726e-22,2.955540618996685e-32
5.7160452943677514e-11,0.0005542981333333334,0.2,0.0,0.0014682447199361307,0.1999845637479567,0.19991818546832243,0.19999992869894595,0.19994970415229413,1.5571603009516144e-20,1.1082196727896793e-16,2.5950179239737967e-21,7.483614324568717e-30,3.087352809736365e-05,8.185209641368228e-13,1.1400131183142309e-13,5.029532470189565e-05,8.18139901455152e-05,7.182070978830624e-08,1.945800149614847e-11,2.5246954887487465e-13,2.162694321505889e-12,6.142162118788066e-21,7.861640414006301e-16,8.630310642578624e-21,5.826571777810722e-23,3.9036183693545925e-20,9.429784466232456e-23,2.4712817414477024e-15,3.286248242331112e-21,2.866759141326538e-22,6.332779296604987e-20,1.2807417224287378e-22,3.1194692401984084e-32
5.749212667663115e-11,0.0005542981333333334,0.2,0.0,0.0014676588526191007,0.19998451042254023,0.1999177365809672,0.19999992873456274,0.19994967379346912,1.5752049411613915e-20,1.1254284265396396e-16,2.6518571287352154e-21,7.707804498913613e-30,3.098019109663801e-05,8.133230072179811e-13,1.1545783464836896e-13,5.032567728489332e-05,8.226287094939558e-05,7.179132819545694e-08,1.976354774442512e-11,2.533376290828587e-13,2.1724547031383487e-12,6.248101312735655e-21,7.898292481209054e-16,8.703915004547504e-21,-9.788962455450852e-23,4.001119558999066e-20,9.845712035929545e-23,2.5054130764522315e-15,3.390359371740992e-21,2.9481029585696872e-22,6.55767915099243e-20,1.3060667024867266e-22,3.290996932404012e-32
5.7823800409584784e-11,0.0005542981333333334,0.2,0.0,0.0014670748344089986,0.19998445748637123,0.19991728793009234,0.1999999287701278,0.19994964426885556,1.5933404543562516e-20,1.142780002972889e-16,2.7095821906348124e-21,7.937463903132924e-30,3.108607565996424e-05,8.081876705174602e-13,1.1692263164396494e-13,5.035519562557356e-05,8.271151523935124e-05,7.176202909705273e-08,2.00718331687381e-11,2.541992839310527e-13,2.1821775107814084e-12,6.3553394114046975e-21,7.935066082519353e-16,8.777763017771661e-21,1.9079327501711385e-22,4.100394223572443e-20,1.0276835760909715e-22,2.539755228341311e-15,3.497212005623664e-21,3.0315250996990125e-22,6.788900055374924e-20,1.3312533228511933e-22,3.4703801052108e-32
5.815547414253842e-11,0.0005542981333333334,0.2,0.0,0.0014664926470329004,0.199984404937954,0.1999168395150941,0.19999992880564083,0.199949615563776,1.6115672382744967e-20,1.160274325209617e-16,2.7681989962646146e-21,8.1726420977274e-30,3.119118477854947e-05,8.031138298629058e-13,1.1839567665825838e-13,5.038389440147953e-05,8.315992361930863e-05,7.173281274244537e-08,2.0382860869424272e-11,2.550545419311043e-13,2.1918630729042443e-12,6.463155471935874e-21,7.971981297801764e-16,8.851852079425082e-21,-3.5323385798748253e-22,4.201466058235998e-20,1.0723595672015174e-22,2.5743083321107982e-15,3.606860205648612e-21,3.117064232027086e-22,7.02657299388019e-20,1.3561099133352817e-22,3.6578829704136865e-32
5.848714787549205e-11,0.0005542981333333334,0.2,0.0,0.001465912272450432,0.19998435277578117,0.19991639133537434,0.19999992884110157,0.19994958766380302,1.6298856941151538e-20,1.1779113726221985e-16,2.8277158488439317e-21,8.413441630816527e-30,3.1295521466844224e-05,7.981003878905741e-13,1.198769435981106e-13,5.041178804015306e-05,8.360809668744537e-05,7.17036793255869e-08,2.0696633848270634e-11,2.559034316096603e-13,2.201511716793062e-12,6.572926825967761e-21,8.009020285531382e-16,8.926208558112822e-21,6.911929128999722e-22,4.304353504265667e-20,1.1186441234623547e-22,2.609072560309686e-15,3.719299434645185e-21,3.204762923292343e-22,7.270830728583115e-20,1.3812316074539516e-22,3.853828495129773e-32
5.881882160844568e-11,0.0005542981333333334,0.2,0.0,0.0014653336928501202,0.1999843009983342,0.19991594339034066,0.1999999288765098,0.19994956055475496,1.6482962630378176e-20,1.195691001826385e-16,2.8881422257016625e-21,8.65998922657367e-30,3.139908876193191e-05,7.931462732464919e-13,1.2136640641191272e-13,5.0438890723354457e-05,8.405603503626273e-05,7.167462898835981e-08,2.1013155008998826e-11,2.5674598151077116e-13,2.2111237685014124e-12,6.6819834074816286e-21,8.046238049072491e-16,9.00082882608889e-21,-1.3498749640927008e-21,4.4090857324719534e-20,1.1665831483611494e-22,2.6440481237453053e-15,3.834555510789002e-21,3.2946556617285754e-22,7.521807815631133e-20,1.4070134519667006e-22,4.0585705090711717e-32
5.915049534139931e-11,0.0005542981333333334,0.2,0.0,0.0014647568906458143,0.19998424960408348,0.19991549567940617,0.1999999289118653,0.19994953422269174,1.6667993541473847e-20,1.2136133026281416e-16,2.9494869020173593e-21,8.912395647402091e-30,3.1501889722831734e-05,7.882504398174921e-13,1.2286403914704486e-13,5.046521639119092e-05,8.450373925265783e-05,7.164566182373117e-08,2.1332427159303368e-11,2.5758222019682e-13,2.2206995528031464e-12,6.795600571026271e-21,8.083547236538647e-16,9.07571959866875e-21,2.707920882775989e-21,4.515671605721454e-20,1.2162235159858028e-22,2.679235271761301e-15,3.95270319708349e-21,3.386771691956602e-22,7.779640621291767e-20,1.4333094852308885e-22,4.272456775026985e-32
5.948216907435294e-11,0.0005542981333333334,0.2,0.0,0.0014641818484731743,0.19998419859148864,0.1999150482019897,0.199999928947168,0.19994950865391098,1.6853954894360265e-20,1.2316778793590392e-16,3.0117578925288106e-21,9.17075578036168e-30,3.1603927429982884e-05,7.834118659874424e-13,1.2436981584153684e-13,5.0490778746214784e-05,8.495120991799373e-05,7.161677787873968e-08,2.165445300974593e-11,2.584121762510503e-13,2.2302393931460227e-12,6.903187021512798e-21,8.121143633176578e-16,9.150894980058973e-21,-5.493777717720589e-21,4.6241610075497697e-20,1.2676130848304884e-22,2.7146342930474155e-15,4.073825656837071e-21,3.4811435533460445e-22,8.044467336709167e-20,1.459829587480373e-22,4.495831183785414e-32
5.981384280730657e-11,0.0005542981333333334,0.2,0.0,0.0014636085491862177,0.19998414795899921,0.1999146009575153,0.19999992898241775,0.19994948383494368,1.7040850073531343e-20,1.2498853259274155e-16,3.0749632553108122e-21,9.435166677893594e-30,3.170520498438721e-05,7.786295539240626e-13,1.2588371075259157e-13,5.051559125737592e-05,8.539844760816917e-05,7.15879771573244e-08,2.197923517909719e-11,2.592358782770219e-13,2.2397436116088756e-12,7.026361919521279e-21,8.158650429370797e-16,9.226357294156965e-21,1.1350635682303301e-20,4.734521589504778e-20,1.3208007117259094e-22,2.7502455150586487e-15,4.1979835506340295e-21,3.5778092453702686e-22,8.316427992553602e-20,1.4865155984127774e-22,4.729050634374773e-32
6.01455165402602e-11,0.0005542981333333334,0.2,0.0,0.0014630369758539393,0.19998409770505435,0.19991415394541265,0.1999999290176146,0.19994945975255063,1.722868678456975e-20,1.2682341523262008e-16,3.1391115651240027e-21,9.705735597592674e-30,3.18057255074493e-05,7.739025288820473e-13,1.2740569788893827e-13,5.053966716406142e-05,8.584545289368687e-05,7.155925962300298e-08,2.2306776186227923e-11,2.6005335490320886e-13,2.2492125288580133e-12,7.120306908049751e-21,8.19686771404147e-16,9.302115996629117e-21,-2.3782258217486405e-20,4.8468906234775263e-20,1.375836265902873e-22,2.7860693062406933e-15,4.325221721057697e-21,3.6768082156351292e-22,8.595664474174398e-20,1.5135076181369012e-22,4.972492152412052e-32
